country,iso2,iso3,shift,r_squared
Spain,ES,ESP,-28,0.5041634384689682
Spain,ES,ESP,-27,0.5039871534879793
Spain,ES,ESP,-26,0.4930699659863305
Spain,ES,ESP,-25,0.5035412250101016
Spain,ES,ESP,-24,0.49260555501658415
Spain,ES,ESP,-23,0.479749433282966
Spain,ES,ESP,-22,0.5259673817338963
Spain,ES,ESP,-21,0.544188645776563
Spain,ES,ESP,-20,0.5577452038068476
Spain,ES,ESP,-19,0.5624748648947756
Spain,ES,ESP,-18,0.5597121676354878
Spain,ES,ESP,-17,0.5554908350472614
Spain,ES,ESP,-16,0.5729362958953323
Spain,ES,ESP,-15,0.5785618315788631
Spain,ES,ESP,-14,0.5925588936473846
Spain,ES,ESP,-13,0.6040699932340624
Spain,ES,ESP,-12,0.6225520176673426
Spain,ES,ESP,-11,0.601360167843617
Spain,ES,ESP,-10,0.6120567959601315
Spain,ES,ESP,-9,0.6329774278350534
Spain,ES,ESP,-8,0.6321439166047906
Spain,ES,ESP,-7,0.6076154239398864
Spain,ES,ESP,-6,0.6019900673726113
Spain,ES,ESP,-5,0.5658037377092037
Spain,ES,ESP,-4,0.5646571211823755
Spain,ES,ESP,-3,0.5697632091030482
Spain,ES,ESP,-2,0.5597008072274245
Spain,ES,ESP,-1,0.5545245320024478
Spain,ES,ESP,0,0.5670498974569889
Spain,ES,ESP,1,0.5394073575995704
Spain,ES,ESP,2,0.5558667710116613
Spain,ES,ESP,3,0.5612959264330716
Spain,ES,ESP,4,0.5474899654483314
Spain,ES,ESP,5,0.5438639866652528
Spain,ES,ESP,6,0.5399751483083925
Spain,ES,ESP,7,0.5306822231887564
Spain,ES,ESP,8,0.5462694418949049
Spain,ES,ESP,9,0.5322534489878267
Spain,ES,ESP,10,0.5250298737666644
Spain,ES,ESP,11,0.5195879490436113
Spain,ES,ESP,12,0.5087765362371444
Spain,ES,ESP,13,0.5283766505166415
Spain,ES,ESP,14,0.5287917512767751
Spain,ES,ESP,15,0.5084464988256031
Spain,ES,ESP,16,0.5180045086761339
Spain,ES,ESP,17,0.503908482562003
Spain,ES,ESP,18,0.4799524052526832
Spain,ES,ESP,19,0.46544198895230676
Spain,ES,ESP,20,0.44119680251690246
Spain,ES,ESP,21,0.421133336093629
Spain,ES,ESP,22,0.40354879754060385
Spain,ES,ESP,23,0.3726684553323509
Spain,ES,ESP,24,0.3605661686836798
Spain,ES,ESP,25,0.35615608609804267
Spain,ES,ESP,26,0.3535766346171872
Spain,ES,ESP,27,0.3487946594883118
Spain,ES,ESP,28,0.3380239145864871
