country,iso2,iso3,shift,r_squared
El Salvador,SV,SLV,-28,0.5264432460079379
El Salvador,SV,SLV,-27,0.5352263096691804
El Salvador,SV,SLV,-26,0.5200818155049829
El Salvador,SV,SLV,-25,0.5107249167580851
El Salvador,SV,SLV,-24,0.5100393580744921
El Salvador,SV,SLV,-23,0.5074517060254051
El Salvador,SV,SLV,-22,0.49876895900918194
El Salvador,SV,SLV,-21,0.4984935451751484
El Salvador,SV,SLV,-20,0.5017059845058254
El Salvador,SV,SLV,-19,0.5063059513427685
El Salvador,SV,SLV,-18,0.5155824982089731
El Salvador,SV,SLV,-17,0.5302773903135443
El Salvador,SV,SLV,-16,0.546540381881959
El Salvador,SV,SLV,-15,0.5138464561881927
El Salvador,SV,SLV,-14,0.5028410349382234
El Salvador,SV,SLV,-13,0.47167605334070745
El Salvador,SV,SLV,-12,0.4523257577797226
El Salvador,SV,SLV,-11,0.44944143807211984
El Salvador,SV,SLV,-10,0.43785287755710917
El Salvador,SV,SLV,-9,0.44533179465645567
El Salvador,SV,SLV,-8,0.4508854807916017
El Salvador,SV,SLV,-7,0.4485232588615942
El Salvador,SV,SLV,-6,0.46305432958474957
El Salvador,SV,SLV,-5,0.48477065847697526
El Salvador,SV,SLV,-4,0.5110099825412441
El Salvador,SV,SLV,-3,0.49246515916453804
El Salvador,SV,SLV,-2,0.5084133036033343
El Salvador,SV,SLV,-1,0.5030822660616705
El Salvador,SV,SLV,0,0.5141460539836088
El Salvador,SV,SLV,1,0.5129649462183805
El Salvador,SV,SLV,2,0.5219081410882774
El Salvador,SV,SLV,3,0.5109581558096004
El Salvador,SV,SLV,4,0.5087830559565828
El Salvador,SV,SLV,5,0.4897693287919569
El Salvador,SV,SLV,6,0.4623402013711215
El Salvador,SV,SLV,7,0.44351078508156916
El Salvador,SV,SLV,8,0.4272628880448167
El Salvador,SV,SLV,9,0.4023355015120714
El Salvador,SV,SLV,10,0.39627932225063245
El Salvador,SV,SLV,11,0.38534539361522047
El Salvador,SV,SLV,12,0.37617940455439586
El Salvador,SV,SLV,13,0.36486048907252744
El Salvador,SV,SLV,14,0.33823512194065464
El Salvador,SV,SLV,15,0.353789105324938
El Salvador,SV,SLV,16,0.37450170921382286
El Salvador,SV,SLV,17,0.3856713400995792
El Salvador,SV,SLV,18,0.3564187598384218
El Salvador,SV,SLV,19,0.3445199034923697
El Salvador,SV,SLV,20,0.32175195946141355
El Salvador,SV,SLV,21,0.31226115207667665
El Salvador,SV,SLV,22,0.2773007965820202
El Salvador,SV,SLV,23,0.25757656275206886
El Salvador,SV,SLV,24,0.26463968788355346
El Salvador,SV,SLV,25,0.2773373372803601
El Salvador,SV,SLV,26,0.2704222002258847
El Salvador,SV,SLV,27,0.295084121014503
El Salvador,SV,SLV,28,0.30658357241692896
