country,iso2,iso3,shift,r_squared
Dominican Republic,DO,DOM,-28,0.10932727208981124
Dominican Republic,DO,DOM,-27,0.12328285800057681
Dominican Republic,DO,DOM,-26,0.11599168252095401
Dominican Republic,DO,DOM,-25,0.13711917510224797
Dominican Republic,DO,DOM,-24,0.14791342629734267
Dominican Republic,DO,DOM,-23,0.12420903045829776
Dominican Republic,DO,DOM,-22,0.13257515993187408
Dominican Republic,DO,DOM,-21,0.13405113453568493
Dominican Republic,DO,DOM,-20,0.12780854450358872
Dominican Republic,DO,DOM,-19,0.13532376763437431
Dominican Republic,DO,DOM,-18,0.13019252782952287
Dominican Republic,DO,DOM,-17,0.13025032291927488
Dominican Republic,DO,DOM,-16,0.13193730103993517
Dominican Republic,DO,DOM,-15,0.11272860938856163
Dominican Republic,DO,DOM,-14,0.09980074901272858
Dominican Republic,DO,DOM,-13,0.09541745442915432
Dominican Republic,DO,DOM,-12,0.09465018706144054
Dominican Republic,DO,DOM,-11,0.08509324725083019
Dominican Republic,DO,DOM,-10,0.07941978252052165
Dominican Republic,DO,DOM,-9,0.0858923635967354
Dominican Republic,DO,DOM,-8,0.09507046136509516
Dominican Republic,DO,DOM,-7,0.09474287329767125
Dominican Republic,DO,DOM,-6,0.10745664707851281
Dominican Republic,DO,DOM,-5,0.1151239685050449
Dominican Republic,DO,DOM,-4,0.10863867560440646
Dominican Republic,DO,DOM,-3,0.11146657491297124
Dominican Republic,DO,DOM,-2,0.10951142216120137
Dominican Republic,DO,DOM,-1,0.09960273346176092
Dominican Republic,DO,DOM,0,0.09089576442204954
Dominican Republic,DO,DOM,1,0.09388800107089326
Dominican Republic,DO,DOM,2,0.09171091328297241
Dominican Republic,DO,DOM,3,0.10520395842338398
Dominican Republic,DO,DOM,4,0.11337024423689139
Dominican Republic,DO,DOM,5,0.10087623849297399
Dominican Republic,DO,DOM,6,0.10381554968883672
Dominican Republic,DO,DOM,7,0.10939920339029865
Dominican Republic,DO,DOM,8,0.10187493265701683
Dominican Republic,DO,DOM,9,0.0969289746228831
Dominican Republic,DO,DOM,10,0.08964237232148814
Dominican Republic,DO,DOM,11,0.07983338221684587
Dominican Republic,DO,DOM,12,0.08222273754597088
Dominican Republic,DO,DOM,13,0.0881105346153001
Dominican Republic,DO,DOM,14,0.08879398016779308
Dominican Republic,DO,DOM,15,0.10260757331680379
Dominican Republic,DO,DOM,16,0.09798726594592003
Dominican Republic,DO,DOM,17,0.09468687883521243
Dominican Republic,DO,DOM,18,0.08958221081700121
Dominican Republic,DO,DOM,19,0.09315452394383805
Dominican Republic,DO,DOM,20,0.08926867523054277
Dominican Republic,DO,DOM,21,0.09249086687200277
Dominican Republic,DO,DOM,22,0.08442211757307898
Dominican Republic,DO,DOM,23,0.08309295733277502
Dominican Republic,DO,DOM,24,0.08474584195956981
Dominican Republic,DO,DOM,25,0.09277927880150173
Dominican Republic,DO,DOM,26,0.08046425802952084
Dominican Republic,DO,DOM,27,0.07816609478406475
Dominican Republic,DO,DOM,28,0.07351680187683113
