country,iso2,iso3,shift,r_squared
Poland,PL,POL,-28,0.6150871048131142
Poland,PL,POL,-27,0.615987264378692
Poland,PL,POL,-26,0.6284909400809696
Poland,PL,POL,-25,0.6394886036798499
Poland,PL,POL,-24,0.6401046684470947
Poland,PL,POL,-23,0.6484213442946785
Poland,PL,POL,-22,0.657853972759155
Poland,PL,POL,-21,0.6729152070641173
Poland,PL,POL,-20,0.6705567047147526
Poland,PL,POL,-19,0.6731362577314154
Poland,PL,POL,-18,0.6704141375499455
Poland,PL,POL,-17,0.6777504492400783
Poland,PL,POL,-16,0.6862150661421409
Poland,PL,POL,-15,0.6892769232046033
Poland,PL,POL,-14,0.6790114265812733
Poland,PL,POL,-13,0.6864044120347782
Poland,PL,POL,-12,0.6658250056066661
Poland,PL,POL,-11,0.665184796152469
Poland,PL,POL,-10,0.644589111746015
Poland,PL,POL,-9,0.6183834593818213
Poland,PL,POL,-8,0.6158013887270153
Poland,PL,POL,-7,0.6018424189884973
Poland,PL,POL,-6,0.5966850693078732
Poland,PL,POL,-5,0.598338740350094
Poland,PL,POL,-4,0.5842662593610981
Poland,PL,POL,-3,0.580862216905675
Poland,PL,POL,-2,0.6050090234194466
Poland,PL,POL,-1,0.6132228621271749
Poland,PL,POL,0,0.5856611340855389
Poland,PL,POL,1,0.5625302236988649
Poland,PL,POL,2,0.5389441248173513
Poland,PL,POL,3,0.5313241979336439
Poland,PL,POL,4,0.5195521667387833
Poland,PL,POL,5,0.49502313111168994
Poland,PL,POL,6,0.4620445889940227
Poland,PL,POL,7,0.4889180636666382
Poland,PL,POL,8,0.5073124376945785
Poland,PL,POL,9,0.5200514709332961
Poland,PL,POL,10,0.5156931408349984
Poland,PL,POL,11,0.4938531507000297
Poland,PL,POL,12,0.49003402953772174
Poland,PL,POL,13,0.48933768285692825
Poland,PL,POL,14,0.4885447989450902
Poland,PL,POL,15,0.4685568091198824
Poland,PL,POL,16,0.46389602202442975
Poland,PL,POL,17,0.45438118742374906
Poland,PL,POL,18,0.4515620390196379
Poland,PL,POL,19,0.45358810515159437
Poland,PL,POL,20,0.45507451474679156
Poland,PL,POL,21,0.4165001982817203
Poland,PL,POL,22,0.4192473438927711
Poland,PL,POL,23,0.41990812601535576
Poland,PL,POL,24,0.41113147131134326
Poland,PL,POL,25,0.4073068437048363
Poland,PL,POL,26,0.39142802546982786
Poland,PL,POL,27,0.3750437809011654
Poland,PL,POL,28,0.38519235824068676
