country,iso2,iso3,shift,r_squared
Brazil,BR,BRA,-28,0.4880469312507174
Brazil,BR,BRA,-27,0.48514258191152776
Brazil,BR,BRA,-26,0.48645704504906356
Brazil,BR,BRA,-25,0.48734197277538416
Brazil,BR,BRA,-24,0.49444569556549633
Brazil,BR,BRA,-23,0.49288189846515795
Brazil,BR,BRA,-22,0.49836998953781425
Brazil,BR,BRA,-21,0.503101059489032
Brazil,BR,BRA,-20,0.5075667488681641
Brazil,BR,BRA,-19,0.5074212460533697
Brazil,BR,BRA,-18,0.5081543782573137
Brazil,BR,BRA,-17,0.5055695316016425
Brazil,BR,BRA,-16,0.503797022382362
Brazil,BR,BRA,-15,0.5038984719136865
Brazil,BR,BRA,-14,0.5044914680461587
Brazil,BR,BRA,-13,0.5043572339821862
Brazil,BR,BRA,-12,0.5010668125797364
Brazil,BR,BRA,-11,0.4938572491658568
Brazil,BR,BRA,-10,0.4983578807085379
Brazil,BR,BRA,-9,0.49623162904932255
Brazil,BR,BRA,-8,0.49121835262237656
Brazil,BR,BRA,-7,0.486450138530683
Brazil,BR,BRA,-6,0.4842670709323317
Brazil,BR,BRA,-5,0.478341464833845
Brazil,BR,BRA,-4,0.47327957811890486
Brazil,BR,BRA,-3,0.47389347705493
Brazil,BR,BRA,-2,0.4619526776656931
Brazil,BR,BRA,-1,0.4613865377595461
Brazil,BR,BRA,0,0.4587969336407239
Brazil,BR,BRA,1,0.46169659178171873
Brazil,BR,BRA,2,0.45457310599709666
Brazil,BR,BRA,3,0.4560543922144791
Brazil,BR,BRA,4,0.44871375475292136
Brazil,BR,BRA,5,0.4464304216187672
Brazil,BR,BRA,6,0.4395085132554835
Brazil,BR,BRA,7,0.42993442448053193
Brazil,BR,BRA,8,0.4226759116247618
Brazil,BR,BRA,9,0.40718339356880245
Brazil,BR,BRA,10,0.3931921619106807
Brazil,BR,BRA,11,0.3882345075146653
Brazil,BR,BRA,12,0.3812383338506374
Brazil,BR,BRA,13,0.37919326581182206
Brazil,BR,BRA,14,0.3741529312528868
Brazil,BR,BRA,15,0.37151158608776935
Brazil,BR,BRA,16,0.36814375303301744
Brazil,BR,BRA,17,0.3629758703029357
Brazil,BR,BRA,18,0.35829357856399546
Brazil,BR,BRA,19,0.3593961692455341
Brazil,BR,BRA,20,0.36156121876450836
Brazil,BR,BRA,21,0.3585553513534734
Brazil,BR,BRA,22,0.35577683287012796
Brazil,BR,BRA,23,0.35182906567865224
Brazil,BR,BRA,24,0.349408603828506
Brazil,BR,BRA,25,0.3462619559290234
Brazil,BR,BRA,26,0.35508595118770814
Brazil,BR,BRA,27,0.35848952570440595
Brazil,BR,BRA,28,0.3570091303809496
