country,iso2,iso3,shift,r_squared
Slovenia,SI,SVN,-28,0.27358112863573225
Slovenia,SI,SVN,-27,0.23159290595652432
Slovenia,SI,SVN,-26,0.20621736388082032
Slovenia,SI,SVN,-25,0.2071886525825216
Slovenia,SI,SVN,-24,0.21178304645731252
Slovenia,SI,SVN,-23,0.2283669471288963
Slovenia,SI,SVN,-22,0.2447749694493786
Slovenia,SI,SVN,-21,0.26598650236679444
Slovenia,SI,SVN,-20,0.29947547110795575
Slovenia,SI,SVN,-19,0.32954582890569845
Slovenia,SI,SVN,-18,0.3621642417206029
Slovenia,SI,SVN,-17,0.3595566472770939
Slovenia,SI,SVN,-16,0.3492874774626917
Slovenia,SI,SVN,-15,0.3641101288865407
Slovenia,SI,SVN,-14,0.3590081649689699
Slovenia,SI,SVN,-13,0.3582348582378613
Slovenia,SI,SVN,-12,0.30860198463382904
Slovenia,SI,SVN,-11,0.2772633195850764
Slovenia,SI,SVN,-10,0.2596387647982487
Slovenia,SI,SVN,-9,0.271366442348783
Slovenia,SI,SVN,-8,0.2879760481453698
Slovenia,SI,SVN,-7,0.32066104661206796
Slovenia,SI,SVN,-6,0.34421177232980027
Slovenia,SI,SVN,-5,0.37724510940021366
Slovenia,SI,SVN,-4,0.37538444493032225
Slovenia,SI,SVN,-3,0.40209252440383797
Slovenia,SI,SVN,-2,0.41392551204335504
Slovenia,SI,SVN,-1,0.40846794526456764
Slovenia,SI,SVN,0,0.4015039538176243
Slovenia,SI,SVN,1,0.38642024963798677
Slovenia,SI,SVN,2,0.39218685457000385
Slovenia,SI,SVN,3,0.40788722638913893
Slovenia,SI,SVN,4,0.41451462236705217
Slovenia,SI,SVN,5,0.3870690436093535
Slovenia,SI,SVN,6,0.3476847989140791
Slovenia,SI,SVN,7,0.33552920463257213
Slovenia,SI,SVN,8,0.3192991258795741
Slovenia,SI,SVN,9,0.32394727007183227
Slovenia,SI,SVN,10,0.3463528313826331
Slovenia,SI,SVN,11,0.339550500627448
Slovenia,SI,SVN,12,0.33679788085213846
Slovenia,SI,SVN,13,0.3642963839310659
Slovenia,SI,SVN,14,0.3591737882523815
Slovenia,SI,SVN,15,0.3564872886329793
Slovenia,SI,SVN,16,0.33609468924316294
Slovenia,SI,SVN,17,0.29475752399685173
Slovenia,SI,SVN,18,0.2567767126704038
Slovenia,SI,SVN,19,0.23887550841742344
Slovenia,SI,SVN,20,0.22919159336546285
Slovenia,SI,SVN,21,0.21495750266513
Slovenia,SI,SVN,22,0.21234391098020677
Slovenia,SI,SVN,23,0.22378083766374832
Slovenia,SI,SVN,24,0.20270738667126958
Slovenia,SI,SVN,25,0.18519914806410284
Slovenia,SI,SVN,26,0.1840407113266072
Slovenia,SI,SVN,27,0.18857226302982594
Slovenia,SI,SVN,28,0.18024302591511857
