country,iso2,iso3,shift,r_squared
Denmark,DK,DNK,-28,0.3961171924276324
Denmark,DK,DNK,-27,0.40251738654557045
Denmark,DK,DNK,-26,0.4175242816281028
Denmark,DK,DNK,-25,0.4537170415446592
Denmark,DK,DNK,-24,0.462169782111588
Denmark,DK,DNK,-23,0.4732601562806741
Denmark,DK,DNK,-22,0.48236528399066647
Denmark,DK,DNK,-21,0.49902332459922705
Denmark,DK,DNK,-20,0.5134944992214207
Denmark,DK,DNK,-19,0.523139832411182
Denmark,DK,DNK,-18,0.526201829524502
Denmark,DK,DNK,-17,0.5331196903229373
Denmark,DK,DNK,-16,0.5086742317437427
Denmark,DK,DNK,-15,0.5339464815983037
Denmark,DK,DNK,-14,0.5518997073385398
Denmark,DK,DNK,-13,0.5705630539598091
Denmark,DK,DNK,-12,0.5680000083355272
Denmark,DK,DNK,-11,0.5862292660042323
Denmark,DK,DNK,-10,0.6341526518331125
Denmark,DK,DNK,-9,0.6831264301928553
Denmark,DK,DNK,-8,0.6793456874180502
Denmark,DK,DNK,-7,0.7058158711712099
Denmark,DK,DNK,-6,0.6869938237933517
Denmark,DK,DNK,-5,0.7039501964180346
Denmark,DK,DNK,-4,0.6866449062878028
Denmark,DK,DNK,-3,0.6563843352375052
Denmark,DK,DNK,-2,0.6173842317974586
Denmark,DK,DNK,-1,0.6159357492771806
Denmark,DK,DNK,0,0.5921266303561171
Denmark,DK,DNK,1,0.5718711971090555
Denmark,DK,DNK,2,0.5552873027370175
Denmark,DK,DNK,3,0.5435297616816264
Denmark,DK,DNK,4,0.5334132320218342
Denmark,DK,DNK,5,0.5438905662064893
Denmark,DK,DNK,6,0.5224043366373524
Denmark,DK,DNK,7,0.5012237275374534
Denmark,DK,DNK,8,0.501802993390169
Denmark,DK,DNK,9,0.4750853859495916
Denmark,DK,DNK,10,0.4808618185448801
Denmark,DK,DNK,11,0.47016867815387287
Denmark,DK,DNK,12,0.4267804971011393
Denmark,DK,DNK,13,0.3993447332572192
Denmark,DK,DNK,14,0.37867057411314603
Denmark,DK,DNK,15,0.3570914233161351
Denmark,DK,DNK,16,0.33230657578622613
Denmark,DK,DNK,17,0.3034736968723035
Denmark,DK,DNK,18,0.2720845918171663
Denmark,DK,DNK,19,0.2592688774510009
Denmark,DK,DNK,20,0.25049557270820916
Denmark,DK,DNK,21,0.2349520501437576
Denmark,DK,DNK,22,0.23131313215374594
Denmark,DK,DNK,23,0.22940653353110008
Denmark,DK,DNK,24,0.22949477322660486
Denmark,DK,DNK,25,0.2289608695442561
Denmark,DK,DNK,26,0.23528099420741325
Denmark,DK,DNK,27,0.21944108680193322
Denmark,DK,DNK,28,0.21760654991749329
