country,iso2,iso3,shift,r_squared
Mexico,MX,MEX,-28,0.4029115277290279
Mexico,MX,MEX,-27,0.4001737322503783
Mexico,MX,MEX,-26,0.4061514186055298
Mexico,MX,MEX,-25,0.41559630192152014
Mexico,MX,MEX,-24,0.4216951471503715
Mexico,MX,MEX,-23,0.42756042579586057
Mexico,MX,MEX,-22,0.4329415317292548
Mexico,MX,MEX,-21,0.43357054025018743
Mexico,MX,MEX,-20,0.42974606496563217
Mexico,MX,MEX,-19,0.4385248866690886
Mexico,MX,MEX,-18,0.4314366253221774
Mexico,MX,MEX,-17,0.4363204896975364
Mexico,MX,MEX,-16,0.43315450225141305
Mexico,MX,MEX,-15,0.4329050337698468
Mexico,MX,MEX,-14,0.4476993010176042
Mexico,MX,MEX,-13,0.4629563398660415
Mexico,MX,MEX,-12,0.47293234093139236
Mexico,MX,MEX,-11,0.4878763356721157
Mexico,MX,MEX,-10,0.5010700278261871
Mexico,MX,MEX,-9,0.5179589564323208
Mexico,MX,MEX,-8,0.5200279322843132
Mexico,MX,MEX,-7,0.5195113309689736
Mexico,MX,MEX,-6,0.5177965048071783
Mexico,MX,MEX,-5,0.5200894471927159
Mexico,MX,MEX,-4,0.5123875803711634
Mexico,MX,MEX,-3,0.5080033536825419
Mexico,MX,MEX,-2,0.5060067606234442
Mexico,MX,MEX,-1,0.5150674919906394
Mexico,MX,MEX,0,0.531698257809509
Mexico,MX,MEX,1,0.552920558467747
Mexico,MX,MEX,2,0.5641132289682284
Mexico,MX,MEX,3,0.580008067190983
Mexico,MX,MEX,4,0.5924566285889395
Mexico,MX,MEX,5,0.5936338416617414
Mexico,MX,MEX,6,0.5835263769990677
Mexico,MX,MEX,7,0.5699979130176323
Mexico,MX,MEX,8,0.5483245380105471
Mexico,MX,MEX,9,0.5384613920462927
Mexico,MX,MEX,10,0.5288781553171328
Mexico,MX,MEX,11,0.5326077981596843
Mexico,MX,MEX,12,0.5402174299038464
Mexico,MX,MEX,13,0.5499265876891613
Mexico,MX,MEX,14,0.5706748788438099
Mexico,MX,MEX,15,0.5863718096020006
Mexico,MX,MEX,16,0.6016192483658958
Mexico,MX,MEX,17,0.6050381342837244
Mexico,MX,MEX,18,0.5950549393834663
Mexico,MX,MEX,19,0.5967213242093955
Mexico,MX,MEX,20,0.5899525422370469
Mexico,MX,MEX,21,0.5741790897950225
Mexico,MX,MEX,22,0.5706698225872934
Mexico,MX,MEX,23,0.568470033043424
Mexico,MX,MEX,24,0.566433014645571
Mexico,MX,MEX,25,0.5839314340324545
Mexico,MX,MEX,26,0.5872619576443181
Mexico,MX,MEX,27,0.5855796112889505
Mexico,MX,MEX,28,0.5951011028313258
