country,iso2,iso3,shift,r_squared
Costa Rica,CR,CRI,-28,0.05519620880050836
Costa Rica,CR,CRI,-27,0.03866759846411872
Costa Rica,CR,CRI,-26,0.039110629041066325
Costa Rica,CR,CRI,-25,0.051132678643396504
Costa Rica,CR,CRI,-24,0.032932590734718284
Costa Rica,CR,CRI,-23,0.029338346657801877
Costa Rica,CR,CRI,-22,0.03761651629549969
Costa Rica,CR,CRI,-21,0.04777282129965971
Costa Rica,CR,CRI,-20,0.05652439684878579
Costa Rica,CR,CRI,-19,0.048268266159375725
Costa Rica,CR,CRI,-18,0.045899080011838955
Costa Rica,CR,CRI,-17,0.06028852096373599
Costa Rica,CR,CRI,-16,0.07528849828088227
Costa Rica,CR,CRI,-15,0.08502015206910733
Costa Rica,CR,CRI,-14,0.06719301797262646
Costa Rica,CR,CRI,-13,0.07720706039788475
Costa Rica,CR,CRI,-12,0.08869817365089722
Costa Rica,CR,CRI,-11,0.10892858084527302
Costa Rica,CR,CRI,-10,0.12711140535632154
Costa Rica,CR,CRI,-9,0.12525978786720882
Costa Rica,CR,CRI,-8,0.12347062433239246
Costa Rica,CR,CRI,-7,0.13101455688308933
Costa Rica,CR,CRI,-6,0.13842775215454212
Costa Rica,CR,CRI,-5,0.1560529101462811
Costa Rica,CR,CRI,-4,0.1490045723129879
Costa Rica,CR,CRI,-3,0.1461267275194238
Costa Rica,CR,CRI,-2,0.15340081390411678
Costa Rica,CR,CRI,-1,0.14183334402705022
Costa Rica,CR,CRI,0,0.15447540709273236
Costa Rica,CR,CRI,1,0.1353901871517352
Costa Rica,CR,CRI,2,0.11659331415324184
Costa Rica,CR,CRI,3,0.09641813452746083
Costa Rica,CR,CRI,4,0.09365742061055048
Costa Rica,CR,CRI,5,0.09697099303072204
Costa Rica,CR,CRI,6,0.10534206031610796
Costa Rica,CR,CRI,7,0.09500662544187241
Costa Rica,CR,CRI,8,0.10345431447368934
Costa Rica,CR,CRI,9,0.10050967800978809
Costa Rica,CR,CRI,10,0.10581576756439393
Costa Rica,CR,CRI,11,0.11517305972699349
Costa Rica,CR,CRI,12,0.11780300416590907
Costa Rica,CR,CRI,13,0.12664303839260202
Costa Rica,CR,CRI,14,0.14745179330202487
Costa Rica,CR,CRI,15,0.16286820577532227
Costa Rica,CR,CRI,16,0.17859855195500396
Costa Rica,CR,CRI,17,0.1863775493790988
Costa Rica,CR,CRI,18,0.17880603837197503
Costa Rica,CR,CRI,19,0.1825699783108568
Costa Rica,CR,CRI,20,0.18607405842843816
Costa Rica,CR,CRI,21,0.17974380676054239
Costa Rica,CR,CRI,22,0.15719289516184706
Costa Rica,CR,CRI,23,0.14726593299740065
Costa Rica,CR,CRI,24,0.12639210619143657
Costa Rica,CR,CRI,25,0.11270433619716119
Costa Rica,CR,CRI,26,0.11983333625992104
Costa Rica,CR,CRI,27,0.10918311079291204
Costa Rica,CR,CRI,28,0.11996499500806936
