country,iso2,iso3,shift,r_squared
Italy,IT,ITA,-28,0.6519845214636278
Italy,IT,ITA,-27,0.6480284192316471
Italy,IT,ITA,-26,0.6648767387815635
Italy,IT,ITA,-25,0.6695002697510298
Italy,IT,ITA,-24,0.6753342275031907
Italy,IT,ITA,-23,0.6615882500859817
Italy,IT,ITA,-22,0.7236637225352799
Italy,IT,ITA,-21,0.7586659999219049
Italy,IT,ITA,-20,0.8071633829522903
Italy,IT,ITA,-19,0.7927074607465806
Italy,IT,ITA,-18,0.7656458657052638
Italy,IT,ITA,-17,0.762556992340856
Italy,IT,ITA,-16,0.748951050516782
Italy,IT,ITA,-15,0.7289178559269835
Italy,IT,ITA,-14,0.7257832469408634
Italy,IT,ITA,-13,0.7225570872806102
Italy,IT,ITA,-12,0.7150476657076764
Italy,IT,ITA,-11,0.7176462174073271
Italy,IT,ITA,-10,0.723991660524308
Italy,IT,ITA,-9,0.7214892685974692
Italy,IT,ITA,-8,0.7064170166031116
Italy,IT,ITA,-7,0.6714191419383236
Italy,IT,ITA,-6,0.6434484754430512
Italy,IT,ITA,-5,0.6203833968959577
Italy,IT,ITA,-4,0.601152585802767
Italy,IT,ITA,-3,0.5745601965470349
Italy,IT,ITA,-2,0.5654103478660618
Italy,IT,ITA,-1,0.5536104825661516
Italy,IT,ITA,0,0.5480117250505696
Italy,IT,ITA,1,0.5574679938052647
Italy,IT,ITA,2,0.5668661087607254
Italy,IT,ITA,3,0.5633170589533287
Italy,IT,ITA,4,0.5492639134704888
Italy,IT,ITA,5,0.5442091329588415
Italy,IT,ITA,6,0.5259287385255219
Italy,IT,ITA,7,0.49867449784697465
Italy,IT,ITA,8,0.49324203082087364
Italy,IT,ITA,9,0.4847645365774839
Italy,IT,ITA,10,0.4904733608154978
Italy,IT,ITA,11,0.48698783846624266
Italy,IT,ITA,12,0.48805137301025786
Italy,IT,ITA,13,0.4833563521303211
Italy,IT,ITA,14,0.4773135772799899
Italy,IT,ITA,15,0.4511679694928896
Italy,IT,ITA,16,0.4636181876402151
Italy,IT,ITA,17,0.45990699427596704
Italy,IT,ITA,18,0.4484556761238298
Italy,IT,ITA,19,0.4439814601541441
Italy,IT,ITA,20,0.44246191359302295
Italy,IT,ITA,21,0.43995448299469664
Italy,IT,ITA,22,0.4506296196327128
Italy,IT,ITA,23,0.46758643205575
Italy,IT,ITA,24,0.48160867049251954
Italy,IT,ITA,25,0.48418629190210966
Italy,IT,ITA,26,0.4769169469147567
Italy,IT,ITA,27,0.4703523819337202
Italy,IT,ITA,28,0.4829465762192244
