country,iso2,iso3,shift,r_squared
Malta,MT,MLT,-28,0.19413800972856796
Malta,MT,MLT,-27,0.1611884577848503
Malta,MT,MLT,-26,0.13351906896212054
Malta,MT,MLT,-25,0.12650480512874052
Malta,MT,MLT,-24,0.11391896160552303
Malta,MT,MLT,-23,0.10748538718989636
Malta,MT,MLT,-22,0.11149737715993557
Malta,MT,MLT,-21,0.1483077934322639
Malta,MT,MLT,-20,0.16537184738919367
Malta,MT,MLT,-19,0.17170706647242595
Malta,MT,MLT,-18,0.19956634070606014
Malta,MT,MLT,-17,0.2223836644872056
Malta,MT,MLT,-16,0.2238133485693445
Malta,MT,MLT,-15,0.2404171938586977
Malta,MT,MLT,-14,0.29006739547703486
Malta,MT,MLT,-13,0.29420851811980997
Malta,MT,MLT,-12,0.24644042190091336
Malta,MT,MLT,-11,0.21149410173171027
Malta,MT,MLT,-10,0.21035109490213258
Malta,MT,MLT,-9,0.1942280934949016
Malta,MT,MLT,-8,0.15155766522556274
Malta,MT,MLT,-7,0.13041831507908336
Malta,MT,MLT,-6,0.1447789500221594
Malta,MT,MLT,-5,0.17249498926543597
Malta,MT,MLT,-4,0.17760812668577852
Malta,MT,MLT,-3,0.18890107338430534
Malta,MT,MLT,-2,0.1699158943507211
Malta,MT,MLT,-1,0.1396566148554651
Malta,MT,MLT,0,0.1267092096217471
Malta,MT,MLT,1,0.09526590126186792
Malta,MT,MLT,2,0.08845730648173576
Malta,MT,MLT,3,0.09573736982121886
Malta,MT,MLT,4,0.08987255110627829
Malta,MT,MLT,5,0.09399279357018829
Malta,MT,MLT,6,0.11407026327894164
Malta,MT,MLT,7,0.1348898698691755
Malta,MT,MLT,8,0.11989599149433658
Malta,MT,MLT,9,0.08870178318316875
Malta,MT,MLT,10,0.07302384342041969
Malta,MT,MLT,11,0.07291474944916217
Malta,MT,MLT,12,0.057760956944253386
Malta,MT,MLT,13,0.05725461426482598
Malta,MT,MLT,14,0.06442126568973779
Malta,MT,MLT,15,0.06969470637213032
Malta,MT,MLT,16,0.08397041980123966
Malta,MT,MLT,17,0.0828964095001951
Malta,MT,MLT,18,0.08415269119889598
Malta,MT,MLT,19,0.08266654857193832
Malta,MT,MLT,20,0.08202386229701637
Malta,MT,MLT,21,0.07384271345449037
Malta,MT,MLT,22,0.08259743071461968
Malta,MT,MLT,23,0.08356118369666551
Malta,MT,MLT,24,0.09085630310707483
Malta,MT,MLT,25,0.09254978724126887
Malta,MT,MLT,26,0.09063419958719848
Malta,MT,MLT,27,0.11181422314658657
Malta,MT,MLT,28,0.14132729016837675
