country,iso2,iso3,shift,r_squared
Guatemala,GT,GTM,-28,0.5124187646389352
Guatemala,GT,GTM,-27,0.5155629400927185
Guatemala,GT,GTM,-26,0.5033045977448244
Guatemala,GT,GTM,-25,0.49713444543983304
Guatemala,GT,GTM,-24,0.5002528570595637
Guatemala,GT,GTM,-23,0.5012223351148873
Guatemala,GT,GTM,-22,0.49884761458323373
Guatemala,GT,GTM,-21,0.5033160082972761
Guatemala,GT,GTM,-20,0.521253094424096
Guatemala,GT,GTM,-19,0.5052307808534157
Guatemala,GT,GTM,-18,0.4973154838706848
Guatemala,GT,GTM,-17,0.505032721855407
Guatemala,GT,GTM,-16,0.5034841947784379
Guatemala,GT,GTM,-15,0.5007451490948167
Guatemala,GT,GTM,-14,0.5126109155983127
Guatemala,GT,GTM,-13,0.5153321731362757
Guatemala,GT,GTM,-12,0.5132116081536284
Guatemala,GT,GTM,-11,0.5226147673272434
Guatemala,GT,GTM,-10,0.5231909028641983
Guatemala,GT,GTM,-9,0.5328735813287362
Guatemala,GT,GTM,-8,0.5389560653670399
Guatemala,GT,GTM,-7,0.5312727628622428
Guatemala,GT,GTM,-6,0.5132911330384579
Guatemala,GT,GTM,-5,0.5097972306094715
Guatemala,GT,GTM,-4,0.5081081310471606
Guatemala,GT,GTM,-3,0.5160123309220774
Guatemala,GT,GTM,-2,0.5220889587637596
Guatemala,GT,GTM,-1,0.523317303580083
Guatemala,GT,GTM,0,0.5166958259231326
Guatemala,GT,GTM,1,0.5152418244571252
Guatemala,GT,GTM,2,0.5060943534055524
Guatemala,GT,GTM,3,0.5151306146010611
Guatemala,GT,GTM,4,0.5205933324596026
Guatemala,GT,GTM,5,0.5148872936326223
Guatemala,GT,GTM,6,0.5100349859557746
Guatemala,GT,GTM,7,0.5041695310182284
Guatemala,GT,GTM,8,0.5303594288122312
Guatemala,GT,GTM,9,0.5546438511127681
Guatemala,GT,GTM,10,0.5649359994316515
Guatemala,GT,GTM,11,0.5632773735266984
Guatemala,GT,GTM,12,0.5558493651710564
Guatemala,GT,GTM,13,0.5494697702413602
Guatemala,GT,GTM,14,0.5446651944265329
Guatemala,GT,GTM,15,0.5682211077061726
Guatemala,GT,GTM,16,0.592507788973761
Guatemala,GT,GTM,17,0.5890795291680864
Guatemala,GT,GTM,18,0.5822543803715621
Guatemala,GT,GTM,19,0.5881248826673009
Guatemala,GT,GTM,20,0.5998320418114729
Guatemala,GT,GTM,21,0.618224984168321
Guatemala,GT,GTM,22,0.6233568489303329
Guatemala,GT,GTM,23,0.6399584455193592
Guatemala,GT,GTM,24,0.6450014040679476
Guatemala,GT,GTM,25,0.6583380010268323
Guatemala,GT,GTM,26,0.6652374719171694
Guatemala,GT,GTM,27,0.6631878745593485
Guatemala,GT,GTM,28,0.670010086036721
