country,iso2,iso3,shift,r_squared
Australia,AU,AUS,-28,0.652327802631854
Australia,AU,AUS,-27,0.6476509728203477
Australia,AU,AUS,-26,0.6771621491154248
Australia,AU,AUS,-25,0.7124676042550857
Australia,AU,AUS,-24,0.743042374091375
Australia,AU,AUS,-23,0.7098494834165264
Australia,AU,AUS,-22,0.6847303269770152
Australia,AU,AUS,-21,0.6760348597928931
Australia,AU,AUS,-20,0.6748132253196951
Australia,AU,AUS,-19,0.6244800664367088
Australia,AU,AUS,-18,0.5976222465530333
Australia,AU,AUS,-17,0.5962040666317391
Australia,AU,AUS,-16,0.6102270801700689
Australia,AU,AUS,-15,0.6220851276778708
Australia,AU,AUS,-14,0.6119592252855109
Australia,AU,AUS,-13,0.5702838227802821
Australia,AU,AUS,-12,0.5764847661078708
Australia,AU,AUS,-11,0.5905983163863227
Australia,AU,AUS,-10,0.5520417488594009
Australia,AU,AUS,-9,0.5219319885399648
Australia,AU,AUS,-8,0.49579078768193763
Australia,AU,AUS,-7,0.47900110600720786
Australia,AU,AUS,-6,0.45767039689019817
Australia,AU,AUS,-5,0.4463289823452622
Australia,AU,AUS,-4,0.46947678051063924
Australia,AU,AUS,-3,0.446783339775687
Australia,AU,AUS,-2,0.4250370389408216
Australia,AU,AUS,-1,0.4218304721631031
Australia,AU,AUS,0,0.42583517267010906
Australia,AU,AUS,1,0.4242588703349446
Australia,AU,AUS,2,0.4116866008415236
Australia,AU,AUS,3,0.40713613220012684
Australia,AU,AUS,4,0.40335581092576317
Australia,AU,AUS,5,0.407635909024211
Australia,AU,AUS,6,0.41095309447557593
Australia,AU,AUS,7,0.4016828503804048
Australia,AU,AUS,8,0.41295282114564713
Australia,AU,AUS,9,0.42021155706671187
Australia,AU,AUS,10,0.44103663874139865
Australia,AU,AUS,11,0.43950094083968033
Australia,AU,AUS,12,0.44170814707065326
Australia,AU,AUS,13,0.420988966701946
Australia,AU,AUS,14,0.4156173800267014
Australia,AU,AUS,15,0.4113399329143381
Australia,AU,AUS,16,0.4161875856779412
Australia,AU,AUS,17,0.3841240601228784
Australia,AU,AUS,18,0.3648119342159453
Australia,AU,AUS,19,0.38272910507841457
Australia,AU,AUS,20,0.389992787323419
Australia,AU,AUS,21,0.3838696627035944
Australia,AU,AUS,22,0.3880740548406464
Australia,AU,AUS,23,0.3683845368980129
Australia,AU,AUS,24,0.38606398240651757
Australia,AU,AUS,25,0.4089179952765254
Australia,AU,AUS,26,0.40402112852767813
Australia,AU,AUS,27,0.39818251783513864
Australia,AU,AUS,28,0.39667570300234656
