country,iso2,iso3,shift,r_squared
Croatia,HR,HRV,-28,0.40771034596816874
Croatia,HR,HRV,-27,0.485063755767414
Croatia,HR,HRV,-26,0.5045539703120133
Croatia,HR,HRV,-25,0.542028691250486
Croatia,HR,HRV,-24,0.5386614422909152
Croatia,HR,HRV,-23,0.5213222566840054
Croatia,HR,HRV,-22,0.5112856193303199
Croatia,HR,HRV,-21,0.44464870266625894
Croatia,HR,HRV,-20,0.3620604658418694
Croatia,HR,HRV,-19,0.3290037104567019
Croatia,HR,HRV,-18,0.30373647087956773
Croatia,HR,HRV,-17,0.2791050282617562
Croatia,HR,HRV,-16,0.265890652266058
Croatia,HR,HRV,-15,0.2930141101221669
Croatia,HR,HRV,-14,0.31367000173141835
Croatia,HR,HRV,-13,0.32634980516210194
Croatia,HR,HRV,-12,0.34003162976653467
Croatia,HR,HRV,-11,0.38317683869439706
Croatia,HR,HRV,-10,0.3708512020631181
Croatia,HR,HRV,-9,0.3754523079664963
Croatia,HR,HRV,-8,0.37052801670023466
Croatia,HR,HRV,-7,0.3652312494428321
Croatia,HR,HRV,-6,0.3651525282897578
Croatia,HR,HRV,-5,0.3513100422657162
Croatia,HR,HRV,-4,0.3494063025590879
Croatia,HR,HRV,-3,0.350620129184039
Croatia,HR,HRV,-2,0.339428145072228
Croatia,HR,HRV,-1,0.3287685405934527
Croatia,HR,HRV,0,0.3409662451447414
Croatia,HR,HRV,1,0.3636436284466755
Croatia,HR,HRV,2,0.3804117657234124
Croatia,HR,HRV,3,0.3785155796562424
Croatia,HR,HRV,4,0.3538374729306106
Croatia,HR,HRV,5,0.32945353643075104
Croatia,HR,HRV,6,0.31148311361746245
Croatia,HR,HRV,7,0.2908438463676863
Croatia,HR,HRV,8,0.25435983903235454
Croatia,HR,HRV,9,0.2454995232317673
Croatia,HR,HRV,10,0.2450228541796947
Croatia,HR,HRV,11,0.23871212356406885
Croatia,HR,HRV,12,0.22988694196479204
Croatia,HR,HRV,13,0.20951612714702855
Croatia,HR,HRV,14,0.20372104850934633
Croatia,HR,HRV,15,0.20619174175269178
Croatia,HR,HRV,16,0.20142185546601693
Croatia,HR,HRV,17,0.19330447225127154
Croatia,HR,HRV,18,0.19956908383049118
Croatia,HR,HRV,19,0.20599048156838928
Croatia,HR,HRV,20,0.2596291208788001
Croatia,HR,HRV,21,0.2671681815938647
Croatia,HR,HRV,22,0.2713705065290769
Croatia,HR,HRV,23,0.2639848416360105
Croatia,HR,HRV,24,0.25701628374701746
Croatia,HR,HRV,25,0.24699290375432462
Croatia,HR,HRV,26,0.20277931887040004
Croatia,HR,HRV,27,0.15186559937437522
Croatia,HR,HRV,28,0.17794063874628152
