country,iso2,iso3,shift,r_squared
Ghana,GH,GHA,-28,0.20113972189581555
Ghana,GH,GHA,-27,0.2355000898592916
Ghana,GH,GHA,-26,0.25831905545254835
Ghana,GH,GHA,-25,0.29426103495033257
Ghana,GH,GHA,-24,0.35595112038871546
Ghana,GH,GHA,-23,0.3986089395590992
Ghana,GH,GHA,-22,0.4403640189950329
Ghana,GH,GHA,-21,0.4552981413404702
Ghana,GH,GHA,-20,0.4501564019621124
Ghana,GH,GHA,-19,0.44089727603214884
Ghana,GH,GHA,-18,0.4152941127396893
Ghana,GH,GHA,-17,0.400123464444718
Ghana,GH,GHA,-16,0.3953599309887125
Ghana,GH,GHA,-15,0.3644201628634444
Ghana,GH,GHA,-14,0.3304989461942768
Ghana,GH,GHA,-13,0.30684489478743177
Ghana,GH,GHA,-12,0.30273140635768275
Ghana,GH,GHA,-11,0.3016352053562867
Ghana,GH,GHA,-10,0.3111219269342587
Ghana,GH,GHA,-9,0.32939605157048624
Ghana,GH,GHA,-8,0.3320971239599748
Ghana,GH,GHA,-7,0.35797529992879346
Ghana,GH,GHA,-6,0.3785477829625546
Ghana,GH,GHA,-5,0.40387197686646736
Ghana,GH,GHA,-4,0.4242428092223643
Ghana,GH,GHA,-3,0.38684341296307406
Ghana,GH,GHA,-2,0.3581136707097666
Ghana,GH,GHA,-1,0.3196707660082851
Ghana,GH,GHA,0,0.2937541367488862
Ghana,GH,GHA,1,0.2424928505462125
Ghana,GH,GHA,2,0.19988651488093134
Ghana,GH,GHA,3,0.17327922401063622
Ghana,GH,GHA,4,0.15239771920667777
Ghana,GH,GHA,5,0.16679585437797392
Ghana,GH,GHA,6,0.18320956329057236
Ghana,GH,GHA,7,0.1844640613795451
Ghana,GH,GHA,8,0.19622250419439943
Ghana,GH,GHA,9,0.228046037411462
Ghana,GH,GHA,10,0.2364770518163224
Ghana,GH,GHA,11,0.2229736096810233
Ghana,GH,GHA,12,0.2221708471109621
Ghana,GH,GHA,13,0.19976632461701205
Ghana,GH,GHA,14,0.19484497569448814
Ghana,GH,GHA,15,0.14883820494919608
Ghana,GH,GHA,16,0.1573176232156034
Ghana,GH,GHA,17,0.16891472643637265
Ghana,GH,GHA,18,0.17235579077181262
Ghana,GH,GHA,19,0.1878918683753386
Ghana,GH,GHA,20,0.18366075815273494
Ghana,GH,GHA,21,0.17374087846119535
Ghana,GH,GHA,22,0.16927186576428108
Ghana,GH,GHA,23,0.16471950007541694
Ghana,GH,GHA,24,0.1725479968613565
Ghana,GH,GHA,25,0.18591851002948115
Ghana,GH,GHA,26,0.16561990200374993
Ghana,GH,GHA,27,0.16549946272806126
Ghana,GH,GHA,28,0.16541411101949385
