country,iso2,iso3,shift,r_squared
Finland,FI,FIN,-28,0.18179928167999587
Finland,FI,FIN,-27,0.17835990697675333
Finland,FI,FIN,-26,0.16118278874258923
Finland,FI,FIN,-25,0.15123649182656235
Finland,FI,FIN,-24,0.15153642413339205
Finland,FI,FIN,-23,0.14827605702532123
Finland,FI,FIN,-22,0.14249493342539019
Finland,FI,FIN,-21,0.15706148080159787
Finland,FI,FIN,-20,0.15629825467618608
Finland,FI,FIN,-19,0.1647017344254666
Finland,FI,FIN,-18,0.18643071465693853
Finland,FI,FIN,-17,0.198701883351888
Finland,FI,FIN,-16,0.18503329967773238
Finland,FI,FIN,-15,0.18728834633158045
Finland,FI,FIN,-14,0.20237079638263553
Finland,FI,FIN,-13,0.2124409997887338
Finland,FI,FIN,-12,0.21049028429981578
Finland,FI,FIN,-11,0.21154221462401804
Finland,FI,FIN,-10,0.19525834315205692
Finland,FI,FIN,-9,0.1902717962070517
Finland,FI,FIN,-8,0.18217472527286874
Finland,FI,FIN,-7,0.18754652494283824
Finland,FI,FIN,-6,0.17870479099094305
Finland,FI,FIN,-5,0.17859539746354472
Finland,FI,FIN,-4,0.17438796111907398
Finland,FI,FIN,-3,0.18845273220276335
Finland,FI,FIN,-2,0.20300789053657023
Finland,FI,FIN,-1,0.21867291867158753
Finland,FI,FIN,0,0.21380335363146485
Finland,FI,FIN,1,0.22186223111451459
Finland,FI,FIN,2,0.2132149034728796
Finland,FI,FIN,3,0.20142770301063878
Finland,FI,FIN,4,0.17474216554880473
Finland,FI,FIN,5,0.1562488234547092
Finland,FI,FIN,6,0.1512439123962259
Finland,FI,FIN,7,0.1455087953059194
Finland,FI,FIN,8,0.15123917780764273
Finland,FI,FIN,9,0.15354557428293514
Finland,FI,FIN,10,0.15283748128479166
Finland,FI,FIN,11,0.1606552816148571
Finland,FI,FIN,12,0.15801199432296625
Finland,FI,FIN,13,0.16260681859873524
Finland,FI,FIN,14,0.1524692391828108
Finland,FI,FIN,15,0.1560183090052363
Finland,FI,FIN,16,0.1549358232329267
Finland,FI,FIN,17,0.1507689992964521
Finland,FI,FIN,18,0.16013799138928164
Finland,FI,FIN,19,0.17528526915018722
Finland,FI,FIN,20,0.1670224836601818
Finland,FI,FIN,21,0.17792757122320169
Finland,FI,FIN,22,0.17290400566435277
Finland,FI,FIN,23,0.17430161673250189
Finland,FI,FIN,24,0.17699409533595784
Finland,FI,FIN,25,0.1635413582174819
Finland,FI,FIN,26,0.14359103662593514
Finland,FI,FIN,27,0.1469954194491118
Finland,FI,FIN,28,0.14705052912767894
