country,iso2,iso3,shift,r_squared
Peru,PE,PER,-28,0.2989776655561357
Peru,PE,PER,-27,0.30017497617743794
Peru,PE,PER,-26,0.3134961421399325
Peru,PE,PER,-25,0.31157477850982873
Peru,PE,PER,-24,0.31821747735914985
Peru,PE,PER,-23,0.3184959576010106
Peru,PE,PER,-22,0.32038954489609994
Peru,PE,PER,-21,0.3240523672834346
Peru,PE,PER,-20,0.3276929397191226
Peru,PE,PER,-19,0.3324432030484474
Peru,PE,PER,-18,0.33629630954610323
Peru,PE,PER,-17,0.3395902499439027
Peru,PE,PER,-16,0.3550666812877259
Peru,PE,PER,-15,0.3752626120604769
Peru,PE,PER,-14,0.38045472611484
Peru,PE,PER,-13,0.39158753386997036
Peru,PE,PER,-12,0.40093828414226756
Peru,PE,PER,-11,0.4068087137119121
Peru,PE,PER,-10,0.4107136177125398
Peru,PE,PER,-9,0.40148164352805726
Peru,PE,PER,-8,0.39223681567689855
Peru,PE,PER,-7,0.39959834229775976
Peru,PE,PER,-6,0.40210523937684917
Peru,PE,PER,-5,0.40435384085049486
Peru,PE,PER,-4,0.4129344490334657
Peru,PE,PER,-3,0.4194946950686295
Peru,PE,PER,-2,0.4258722779861451
Peru,PE,PER,-1,0.43991209468863063
Peru,PE,PER,0,0.4403404192230836
Peru,PE,PER,1,0.44308732564400194
Peru,PE,PER,2,0.45458881688063135
Peru,PE,PER,3,0.45517796626128215
Peru,PE,PER,4,0.45645252574070044
Peru,PE,PER,5,0.43533209751484503
Peru,PE,PER,6,0.43967661069098096
Peru,PE,PER,7,0.4408821445376836
Peru,PE,PER,8,0.4444353412763065
Peru,PE,PER,9,0.43795219070878744
Peru,PE,PER,10,0.43959457514924666
Peru,PE,PER,11,0.44593271924790984
Peru,PE,PER,12,0.4454209000691995
Peru,PE,PER,13,0.4447202503552831
Peru,PE,PER,14,0.4481354124494513
Peru,PE,PER,15,0.440750864792357
Peru,PE,PER,16,0.4482258208482529
Peru,PE,PER,17,0.45023095402613356
Peru,PE,PER,18,0.46139908057695433
Peru,PE,PER,19,0.46672416084000456
Peru,PE,PER,20,0.46047315313869525
Peru,PE,PER,21,0.46460941899334274
Peru,PE,PER,22,0.468410036099625
Peru,PE,PER,23,0.46778961294997834
Peru,PE,PER,24,0.4571492871375271
Peru,PE,PER,25,0.4455155523352291
Peru,PE,PER,26,0.4373113025835651
Peru,PE,PER,27,0.4389085680906711
Peru,PE,PER,28,0.43753880543578827
