country,iso2,iso3,shift,r_squared
Nigeria,NG,NGA,-28,0.5008557730936012
Nigeria,NG,NGA,-27,0.5096561907727992
Nigeria,NG,NGA,-26,0.5208649714827013
Nigeria,NG,NGA,-25,0.5128967032471332
Nigeria,NG,NGA,-24,0.5187149498125826
Nigeria,NG,NGA,-23,0.5299656555778999
Nigeria,NG,NGA,-22,0.53624608331051
Nigeria,NG,NGA,-21,0.5257835370504591
Nigeria,NG,NGA,-20,0.5154327611238192
Nigeria,NG,NGA,-19,0.4958877577130826
Nigeria,NG,NGA,-18,0.4963304323974963
Nigeria,NG,NGA,-17,0.4978059671898879
Nigeria,NG,NGA,-16,0.4969452960989255
Nigeria,NG,NGA,-15,0.493759564844414
Nigeria,NG,NGA,-14,0.4923596542058677
Nigeria,NG,NGA,-13,0.47085043345797695
Nigeria,NG,NGA,-12,0.47159678903301605
Nigeria,NG,NGA,-11,0.4646848365377219
Nigeria,NG,NGA,-10,0.45798011696517316
Nigeria,NG,NGA,-9,0.4639601049626008
Nigeria,NG,NGA,-8,0.4763645969609873
Nigeria,NG,NGA,-7,0.47095556135753264
Nigeria,NG,NGA,-6,0.49143823476510423
Nigeria,NG,NGA,-5,0.5023799883986125
Nigeria,NG,NGA,-4,0.5069006304931628
Nigeria,NG,NGA,-3,0.5121789509939576
Nigeria,NG,NGA,-2,0.5017409444665574
Nigeria,NG,NGA,-1,0.46962905315677644
Nigeria,NG,NGA,0,0.4674085965556958
Nigeria,NG,NGA,1,0.450285483594687
Nigeria,NG,NGA,2,0.4383927908287767
Nigeria,NG,NGA,3,0.43398835260217317
Nigeria,NG,NGA,4,0.431762506400039
Nigeria,NG,NGA,5,0.4146541711843716
Nigeria,NG,NGA,6,0.4287013242407918
Nigeria,NG,NGA,7,0.43140014054176967
Nigeria,NG,NGA,8,0.4321708537618448
Nigeria,NG,NGA,9,0.4354155926265314
Nigeria,NG,NGA,10,0.43577483498518615
Nigeria,NG,NGA,11,0.42210196153546414
Nigeria,NG,NGA,12,0.427905334681101
Nigeria,NG,NGA,13,0.43575280956820606
Nigeria,NG,NGA,14,0.4477940368576183
Nigeria,NG,NGA,15,0.45186037356829944
Nigeria,NG,NGA,16,0.44470255870955383
Nigeria,NG,NGA,17,0.44093306003698696
Nigeria,NG,NGA,18,0.44925979757017165
Nigeria,NG,NGA,19,0.4347029501033563
Nigeria,NG,NGA,20,0.430257338353851
Nigeria,NG,NGA,21,0.4253287091107636
Nigeria,NG,NGA,22,0.4289828248615413
Nigeria,NG,NGA,23,0.4304117820870782
Nigeria,NG,NGA,24,0.4499412080068641
Nigeria,NG,NGA,25,0.4524742754221677
Nigeria,NG,NGA,26,0.4584156447505737
Nigeria,NG,NGA,27,0.46764330265762616
Nigeria,NG,NGA,28,0.4724781159984203
