country,iso2,iso3,project,wikidata_id,page_id,page_title,date,roll_pct_pageviews,roll_cases,roll_n_articles,roll_n_studies
United States,US,USA,en.wikipedia,Q3075150,24808275,Fomite,2022-07-13,1.6119764837706207e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q7476596,5069414,Genital herpes,2022-07-13,1.6119764837706207e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q208726,188665,Genital wart,2022-07-13,1.6119764837706207e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q86,69893,Headache,2022-07-13,1.6119764837706207e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes,2022-07-13,1.6119764837706207e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes simplex,2022-07-13,2.890299422329037e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q655331,4774419,Herpes simplex virus,2022-07-13,2.104780723094782e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q182155,443800,Herpes zoster,2022-07-13,2.237321011760366e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q827023,324927,Lesion,2022-07-13,1.6119764837706207e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q474959,149467,Myalgia,2022-07-13,1.6119764837706207e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q740335,2591633,Orthopoxvirus,2022-07-13,1.6119764837706207e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q948421,1548205,Poxviridae,2022-07-13,1.6119764837706207e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q941770,2161913,Proctitis,2022-07-13,1.6119764837706207e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q182155,443800,Shingles,2022-07-13,1.6119764837706207e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q12214,16829895,Smallpox,2022-07-13,8.587996619250336e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q1292082,310094,Sore throat,2022-07-13,1.6119764837706207e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q7692792,24383686,Tecovirimat,2022-07-13,1.6119764837706207e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q1122485,32134,Urethritis,2022-07-13,1.6119764837706207e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q101971,34049,Wart,2022-07-13,1.6841316216155914e-7,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q382370,242702,Mpox,2022-07-13,2.316538141819951e-6,243.42857142857142,12,7.714285714285714
United States,US,USA,en.wikipedia,Q113480445,16057614,ACAM2000,2022-07-14,1.6119764837706207e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q199615,37636,Encephalitis,2022-07-14,1.7240472297851495e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q9690,235562,Fatigue,2022-07-14,1.6119764837706207e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q38933,46253,Fever,2022-07-14,1.6339812421205053e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q3075150,24808275,Fomite,2022-07-14,1.6119764837706207e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q7476596,5069414,Genital herpes,2022-07-14,1.6119764837706207e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q208726,188665,Genital wart,2022-07-14,1.6119764837706207e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q86,69893,Headache,2022-07-14,1.6119764837706207e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes,2022-07-14,1.6119764837706207e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes simplex,2022-07-14,2.8427077356653326e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q655331,4774419,Herpes simplex virus,2022-07-14,2.1820532466025165e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q182155,443800,Herpes zoster,2022-07-14,2.8212147158817246e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q827023,324927,Lesion,2022-07-14,1.6119764837706207e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q474959,149467,Myalgia,2022-07-14,1.6119764837706207e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q740335,2591633,Orthopoxvirus,2022-07-14,1.6119764837706207e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q948421,1548205,Poxviridae,2022-07-14,1.6119764837706207e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q941770,2161913,Proctitis,2022-07-14,1.6119764837706207e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q182155,443800,Shingles,2022-07-14,1.6119764837706207e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q12214,16829895,Smallpox,2022-07-14,7.229330725786527e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q1292082,310094,Sore throat,2022-07-14,1.6119764837706207e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q7692792,24383686,Tecovirimat,2022-07-14,1.6119764837706207e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q1122485,32134,Urethritis,2022-07-14,1.6119764837706207e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q101971,34049,Wart,2022-07-14,1.6841316216155914e-7,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q382370,242702,Mpox,2022-07-14,2.4102374733051577e-6,260.85714285714283,12.428571428571429,8.428571428571429
United States,US,USA,en.wikipedia,Q113480445,16057614,ACAM2000,2022-07-15,1.6119764837706207e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q199615,37636,Encephalitis,2022-07-15,1.761404145123326e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q9690,235562,Fatigue,2022-07-15,1.6119764837706207e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q38933,46253,Fever,2022-07-15,1.6524038305064553e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q3075150,24808275,Fomite,2022-07-15,1.6119764837706207e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q7476596,5069414,Genital herpes,2022-07-15,1.6119764837706207e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q208726,188665,Genital wart,2022-07-15,1.6119764837706207e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q86,69893,Headache,2022-07-15,1.6119764837706207e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes,2022-07-15,1.6119764837706207e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes simplex,2022-07-15,2.7470126237716484e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q655331,4774419,Herpes simplex virus,2022-07-15,2.1743771681083708e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q182155,443800,Herpes zoster,2022-07-15,2.8212147158817246e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q827023,324927,Lesion,2022-07-15,1.6119764837706207e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q474959,149467,Myalgia,2022-07-15,1.6119764837706207e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q740335,2591633,Orthopoxvirus,2022-07-15,1.6119764837706207e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q948421,1548205,Poxviridae,2022-07-15,1.6119764837706207e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q941770,2161913,Proctitis,2022-07-15,1.6119764837706207e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q182155,443800,Shingles,2022-07-15,1.6119764837706207e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q12214,16829895,Smallpox,2022-07-15,6.814310748536377e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q1292082,310094,Sore throat,2022-07-15,1.6119764837706207e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q7692792,24383686,Tecovirimat,2022-07-15,1.6119764837706207e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q1122485,32134,Urethritis,2022-07-15,1.6119764837706207e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q101971,34049,Wart,2022-07-15,1.765498053653537e-7,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q382370,242702,Mpox,2022-07-15,2.5130969251267118e-6,276.42857142857144,12.142857142857142,7.714285714285714
United States,US,USA,en.wikipedia,Q113480445,16057614,ACAM2000,2022-07-16,1.6119764837706207e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q199615,37636,Encephalitis,2022-07-16,1.761404145123326e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q9690,235562,Fatigue,2022-07-16,1.6119764837706207e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q38933,46253,Fever,2022-07-16,1.6524038305064553e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q3075150,24808275,Fomite,2022-07-16,1.6119764837706207e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q7476596,5069414,Genital herpes,2022-07-16,1.6119764837706207e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q208726,188665,Genital wart,2022-07-16,1.6119764837706207e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q86,69893,Headache,2022-07-16,1.6119764837706207e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes,2022-07-16,1.6119764837706207e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes simplex,2022-07-16,2.626754060696697e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q655331,4774419,Herpes simplex virus,2022-07-16,2.1743771681083708e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q182155,443800,Herpes zoster,2022-07-16,2.8212147158817246e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q827023,324927,Lesion,2022-07-16,1.6119764837706207e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q474959,149467,Myalgia,2022-07-16,1.6119764837706207e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q740335,2591633,Orthopoxvirus,2022-07-16,1.6119764837706207e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q948421,1548205,Poxviridae,2022-07-16,1.6119764837706207e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q941770,2161913,Proctitis,2022-07-16,1.6119764837706207e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q182155,443800,Shingles,2022-07-16,2.0500246965032083e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q12214,16829895,Smallpox,2022-07-16,6.284149593874039e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q1292082,310094,Sore throat,2022-07-16,1.6119764837706207e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q7692792,24383686,Tecovirimat,2022-07-16,1.6119764837706207e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q1122485,32134,Urethritis,2022-07-16,1.6119764837706207e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q101971,34049,Wart,2022-07-16,1.765498053653537e-7,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q382370,242702,Mpox,2022-07-16,2.0703918914410086e-6,285.85714285714283,12.285714285714286,7.285714285714286
United States,US,USA,en.wikipedia,Q113480445,16057614,ACAM2000,2022-07-17,1.6119764837706207e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q199615,37636,Encephalitis,2022-07-17,1.6831081444830385e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q9690,235562,Fatigue,2022-07-17,1.6119764837706207e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q38933,46253,Fever,2022-07-17,1.6524038305064553e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q3075150,24808275,Fomite,2022-07-17,1.6119764837706207e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q7476596,5069414,Genital herpes,2022-07-17,1.6119764837706207e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q208726,188665,Genital wart,2022-07-17,1.6119764837706207e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q86,69893,Headache,2022-07-17,1.6119764837706207e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes,2022-07-17,1.6119764837706207e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes simplex,2022-07-17,2.510077667585681e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q655331,4774419,Herpes simplex virus,2022-07-17,2.1232033114807319e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q182155,443800,Herpes zoster,2022-07-17,2.8212147158817246e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q827023,324927,Lesion,2022-07-17,1.6119764837706207e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q474959,149467,Myalgia,2022-07-17,1.6119764837706207e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q740335,2591633,Orthopoxvirus,2022-07-17,1.6119764837706207e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q948421,1548205,Poxviridae,2022-07-17,1.6119764837706207e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q941770,2161913,Proctitis,2022-07-17,1.6119764837706207e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q182155,443800,Shingles,2022-07-17,2.0500246965032083e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q12214,16829895,Smallpox,2022-07-17,5.543663888472107e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q1292082,310094,Sore throat,2022-07-17,1.6119764837706207e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q7692792,24383686,Tecovirimat,2022-07-17,1.6119764837706207e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q1122485,32134,Urethritis,2022-07-17,1.6119764837706207e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q101971,34049,Wart,2022-07-17,1.802343230425437e-7,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q382370,242702,Mpox,2022-07-17,1.624821121784158e-6,289.57142857142856,12.571428571428571,7.714285714285714
United States,US,USA,en.wikipedia,Q113480445,16057614,ACAM2000,2022-07-18,1.6119764837706207e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q199615,37636,Encephalitis,2022-07-18,1.761404145123326e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q9690,235562,Fatigue,2022-07-18,1.6119764837706207e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q38933,46253,Fever,2022-07-18,1.6605916475668776e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q3075150,24808275,Fomite,2022-07-18,1.6119764837706207e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q7476596,5069414,Genital herpes,2022-07-18,1.6119764837706207e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q208726,188665,Genital wart,2022-07-18,1.6119764837706207e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q86,69893,Headache,2022-07-18,1.6119764837706207e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes,2022-07-18,1.6119764837706207e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes simplex,2022-07-18,2.5387350272971585e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q655331,4774419,Herpes simplex virus,2022-07-18,2.1702832595781595e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q182155,443800,Herpes zoster,2022-07-18,2.821214715881724e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q827023,324927,Lesion,2022-07-18,1.6119764837706207e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q474959,149467,Myalgia,2022-07-18,1.6119764837706207e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q740335,2591633,Orthopoxvirus,2022-07-18,1.6119764837706207e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q948421,1548205,Poxviridae,2022-07-18,1.6119764837706207e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q941770,2161913,Proctitis,2022-07-18,1.6119764837706207e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q182155,443800,Shingles,2022-07-18,2.0500246965032085e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q12214,16829895,Smallpox,2022-07-18,6.654136577291867e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q1292082,310094,Sore throat,2022-07-18,1.6119764837706207e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q7692792,24383686,Tecovirimat,2022-07-18,1.6119764837706207e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q1122485,32134,Urethritis,2022-07-18,1.6119764837706207e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q101971,34049,Wart,2022-07-18,1.8791040153668952e-7,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q382370,242702,Mpox,2022-07-18,1.9799165129233435e-6,299.42857142857144,13.714285714285714,7.714285714285714
United States,US,USA,en.wikipedia,Q113480445,16057614,ACAM2000,2022-07-19,1.6119764837706207e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q199615,37636,Encephalitis,2022-07-19,1.82741842017298e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q9690,235562,Fatigue,2022-07-19,1.6119764837706207e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q38933,46253,Fever,2022-07-19,1.638586889216993e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q3075150,24808275,Fomite,2022-07-19,1.6119764837706207e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q7476596,5069414,Genital herpes,2022-07-19,1.6119764837706207e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q208726,188665,Genital wart,2022-07-19,1.6119764837706207e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q86,69893,Headache,2022-07-19,1.6119764837706207e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes,2022-07-19,1.6119764837706207e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes simplex,2022-07-19,2.5975849624189433e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q655331,4774419,Herpes simplex virus,2022-07-19,2.132414605673707e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q182155,443800,Herpes zoster,2022-07-19,2.821214715881724e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q827023,324927,Lesion,2022-07-19,1.6119764837706207e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q474959,149467,Myalgia,2022-07-19,1.6119764837706207e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q740335,2591633,Orthopoxvirus,2022-07-19,1.7092068113631344e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q948421,1548205,Poxviridae,2022-07-19,1.6119764837706207e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q941770,2161913,Proctitis,2022-07-19,1.6119764837706207e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q182155,443800,Shingles,2022-07-19,2.0500246965032085e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q12214,16829895,Smallpox,2022-07-19,6.523643242891389e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q1292082,310094,Sore throat,2022-07-19,1.6119764837706207e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q7692792,24383686,Tecovirimat,2022-07-19,1.6119764837706207e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q1122485,32134,Urethritis,2022-07-19,1.6119764837706207e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q101971,34049,Wart,2022-07-19,1.859146211282116e-7,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q382370,242702,Mpox,2022-07-19,2.693791812878904e-6,312.7142857142857,13.428571428571429,7.285714285714286
United States,US,USA,en.wikipedia,Q113480445,16057614,ACAM2000,2022-07-20,1.6119764837706207e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q199615,37636,Encephalitis,2022-07-20,1.82741842017298e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q9690,235562,Fatigue,2022-07-20,1.6119764837706207e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q38933,46253,Fever,2022-07-20,1.638586889216993e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q3075150,24808275,Fomite,2022-07-20,1.6119764837706207e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q7476596,5069414,Genital herpes,2022-07-20,1.6119764837706207e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q208726,188665,Genital wart,2022-07-20,1.6119764837706207e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q86,69893,Headache,2022-07-20,1.6119764837706207e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes,2022-07-20,1.6119764837706207e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q6473911,21323216,Herpes simplex,2022-07-20,2.5806975897318226e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q655331,4774419,Herpes simplex virus,2022-07-20,2.1037572459622293e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q182155,443800,Herpes zoster,2022-07-20,2.737289591012397e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q827023,324927,Lesion,2022-07-20,1.6119764837706207e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q474959,149467,Myalgia,2022-07-20,1.6119764837706207e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q740335,2591633,Orthopoxvirus,2022-07-20,1.7225120140863205e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q948421,1548205,Poxviridae,2022-07-20,1.6119764837706207e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q941770,2161913,Proctitis,2022-07-20,1.6119764837706207e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q182155,443800,Shingles,2022-07-20,2.0500246965032085e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q12214,16829895,Smallpox,2022-07-20,8.654522632866266e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q1292082,310094,Sore throat,2022-07-20,1.6119764837706207e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q7692792,24383686,Tecovirimat,2022-07-20,1.6119764837706207e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q1122485,32134,Urethritis,2022-07-20,1.6119764837706207e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q101971,34049,Wart,2022-07-20,1.859146211282116e-7,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q382370,242702,Mpox,2022-07-20,2.7073017110286008e-6,326.85714285714283,14,7.428571428571429
United States,US,USA,en.wikipedia,Q113480445,16057614,ACAM2000,2022-07-21,1.6119764837706207e-7,331.42857142857144,13.714285714285714,6.714285714285714
United States,US,USA,en.wikipedia,Q199615,37636,Encephalitis,2022-07-21,1.82741842017298e-7,331.42857142857144,13.714285714285714,6.714285714285714
United States,US,USA,en.wikipedia,Q9690,235562,Fatigue,2022-07-21,1.6119764837706207e-7,331.42857142857144,13.714285714285714,6.714285714285714
United States,US,USA,en.wikipedia,Q38933,46253,Fever,2022-07-21,1.638586889216993e-7,331.42857142857144,13.714285714285714,6.714285714285714
