country,iso3,date,cases
Cyprus,CYP,2022-09-07,0
Cyprus,CYP,2022-09-14,0
Cyprus,CYP,2022-09-21,0
Cyprus,CYP,2022-09-28,0
Cyprus,CYP,2022-10-05,0
Cyprus,CYP,2022-10-12,0
Cyprus,CYP,2022-10-19,0
Cyprus,CYP,2022-10-26,0
Cyprus,CYP,2022-11-02,0
Cyprus,CYP,2022-11-09,0
Cyprus,CYP,2022-11-16,0
Cyprus,CYP,2022-11-23,0
Cyprus,CYP,2022-11-30,0
Cyprus,CYP,2022-12-07,0
Cyprus,CYP,2022-12-14,0
Cyprus,CYP,2022-12-21,0
Cyprus,CYP,2022-12-28,0
Cyprus,CYP,2023-01-04,0
Cyprus,CYP,2023-01-11,0
Cyprus,CYP,2023-01-18,0
Cyprus,CYP,2023-01-25,0
Cyprus,CYP,2023-02-01,0
Cyprus,CYP,2023-02-08,0
Cyprus,CYP,2023-02-15,0
Cyprus,CYP,2023-02-22,0
Cyprus,CYP,2023-03-01,0
Cyprus,CYP,2023-03-08,0
Cyprus,CYP,2023-03-15,0
Cyprus,CYP,2023-03-22,0
Cyprus,CYP,2023-03-29,0
Cyprus,CYP,2023-04-05,0
Cyprus,CYP,2023-04-12,0
Cyprus,CYP,2023-04-19,0
Cyprus,CYP,2023-04-26,0
Cyprus,CYP,2023-05-03,0
Cyprus,CYP,2023-05-10,0
Cyprus,CYP,2023-05-17,0
Cyprus,CYP,2023-05-24,0
Cyprus,CYP,2023-05-31,0
Cyprus,CYP,2023-06-07,0
Cyprus,CYP,2023-06-14,0
Cyprus,CYP,2023-06-21,0
Cyprus,CYP,2023-06-28,0
Cyprus,CYP,2023-07-05,0
Cyprus,CYP,2023-07-12,0
Cyprus,CYP,2023-07-19,0
Cyprus,CYP,2023-07-26,0
Cyprus,CYP,2023-08-02,0
Cyprus,CYP,2023-08-09,0
Cyprus,CYP,2023-08-16,0
Cyprus,CYP,2023-08-23,0
Cyprus,CYP,2023-08-30,0
Cyprus,CYP,2023-09-06,0
Cyprus,CYP,2023-09-13,0
Cyprus,CYP,2023-09-20,0
Cyprus,CYP,2023-09-27,0
Cyprus,CYP,2023-10-04,0
Cyprus,CYP,2023-10-11,0
Cyprus,CYP,2023-10-18,0
Cyprus,CYP,2023-10-25,0
Cyprus,CYP,2023-11-01,0
Cyprus,CYP,2023-11-08,0
Cyprus,CYP,2023-11-15,0
Cyprus,CYP,2023-11-22,0
Cyprus,CYP,2023-11-29,0
Cyprus,CYP,2023-12-06,0
Cyprus,CYP,2023-12-13,0
Cyprus,CYP,2023-12-20,0
Cyprus,CYP,2023-12-27,0
Cyprus,CYP,2024-01-03,0
Cyprus,CYP,2024-01-10,0
Cyprus,CYP,2024-01-17,0
Cyprus,CYP,2024-01-24,0
Cyprus,CYP,2024-01-31,0
Cyprus,CYP,2024-02-07,0
Cyprus,CYP,2024-02-14,0
Cyprus,CYP,2024-02-21,0
Cyprus,CYP,2024-02-28,0
Cyprus,CYP,2024-03-06,0
Czechia,CZE,2022-05-25,1
Czechia,CZE,2022-06-01,4
Czechia,CZE,2022-06-08,1
Czechia,CZE,2022-06-15,0
Czechia,CZE,2022-06-22,0
Czechia,CZE,2022-06-29,1
Czechia,CZE,2022-07-06,1
Czechia,CZE,2022-07-13,2
Czechia,CZE,2022-07-20,4
Czechia,CZE,2022-07-27,2
Czechia,CZE,2022-08-03,9
Czechia,CZE,2022-08-10,4
Czechia,CZE,2022-08-17,7
Czechia,CZE,2022-08-24,5
Czechia,CZE,2022-08-31,7
Czechia,CZE,2022-09-07,10
Czechia,CZE,2022-09-14,4
Czechia,CZE,2022-09-21,4
Czechia,CZE,2022-09-28,0
Czechia,CZE,2022-10-05,2
Czechia,CZE,2022-10-12,2
Czechia,CZE,2022-10-19,0
Czechia,CZE,2022-10-26,0
Czechia,CZE,2022-11-02,0
Czechia,CZE,2022-11-09,0
Czechia,CZE,2022-11-16,0
Czechia,CZE,2022-11-23,0
Czechia,CZE,2022-11-30,0
Czechia,CZE,2022-12-07,1
Czechia,CZE,2022-12-14,0
Czechia,CZE,2022-12-21,0
Czechia,CZE,2022-12-28,0
Czechia,CZE,2023-01-04,0
Czechia,CZE,2023-01-11,0
Czechia,CZE,2023-01-18,0
Czechia,CZE,2023-01-25,0
Czechia,CZE,2023-02-01,0
Czechia,CZE,2023-02-08,0
Czechia,CZE,2023-02-15,0
Czechia,CZE,2023-02-22,0
Czechia,CZE,2023-03-01,0
Czechia,CZE,2023-03-08,0
Czechia,CZE,2023-03-15,0
Czechia,CZE,2023-03-22,0
Czechia,CZE,2023-03-29,0
Czechia,CZE,2023-04-05,0
Czechia,CZE,2023-04-12,0
Czechia,CZE,2023-04-19,0
Czechia,CZE,2023-04-26,0
Czechia,CZE,2023-05-03,0
Czechia,CZE,2023-05-10,0
Czechia,CZE,2023-05-17,0
Czechia,CZE,2023-05-24,0
Czechia,CZE,2023-05-31,0
Czechia,CZE,2023-06-07,0
Czechia,CZE,2023-06-14,0
Czechia,CZE,2023-06-21,0
Czechia,CZE,2023-06-28,0
Czechia,CZE,2023-07-05,0
Czechia,CZE,2023-07-12,0
Czechia,CZE,2023-07-19,0
Czechia,CZE,2023-07-26,0
Czechia,CZE,2023-08-02,0
Czechia,CZE,2023-08-09,0
Czechia,CZE,2023-08-16,0
Czechia,CZE,2023-08-23,0
Czechia,CZE,2023-08-30,0
Czechia,CZE,2023-09-06,0
Czechia,CZE,2023-09-13,0
Czechia,CZE,2023-09-20,0
Czechia,CZE,2023-09-27,0
Czechia,CZE,2023-10-04,0
Czechia,CZE,2023-10-11,0
Czechia,CZE,2023-10-18,0
Czechia,CZE,2023-10-25,0
Czechia,CZE,2023-11-01,0
Czechia,CZE,2023-11-08,0
Czechia,CZE,2023-11-15,0
Czechia,CZE,2023-11-22,0
Czechia,CZE,2023-11-29,0
Czechia,CZE,2023-12-06,0
Czechia,CZE,2023-12-13,0
Czechia,CZE,2023-12-20,0
Czechia,CZE,2023-12-27,0
Czechia,CZE,2024-01-03,0
Czechia,CZE,2024-01-10,0
Czechia,CZE,2024-01-17,0
Czechia,CZE,2024-01-24,0
Czechia,CZE,2024-01-31,0
Czechia,CZE,2024-02-07,1
Czechia,CZE,2024-02-14,0
Czechia,CZE,2024-02-21,0
Czechia,CZE,2024-02-28,0
Czechia,CZE,2024-03-06,6
Democratic Republic of Congo,COD,2022-05-25,10
Democratic Republic of Congo,COD,2022-06-01,0
Democratic Republic of Congo,COD,2022-06-08,0
Democratic Republic of Congo,COD,2022-06-15,0
Democratic Republic of Congo,COD,2022-06-22,90
Democratic Republic of Congo,COD,2022-06-29,0
Democratic Republic of Congo,COD,2022-07-06,0
Democratic Republic of Congo,COD,2022-07-13,0
Democratic Republic of Congo,COD,2022-07-20,0
Democratic Republic of Congo,COD,2022-07-27,0
Democratic Republic of Congo,COD,2022-08-03,0
Democratic Republic of Congo,COD,2022-08-10,0
Democratic Republic of Congo,COD,2022-08-17,49
Democratic Republic of Congo,COD,2022-08-24,0
Democratic Republic of Congo,COD,2022-08-31,25
Democratic Republic of Congo,COD,2022-09-07,0
Democratic Republic of Congo,COD,2022-09-14,0
Democratic Republic of Congo,COD,2022-09-21,16
Democratic Republic of Congo,COD,2022-09-28,10
Democratic Republic of Congo,COD,2022-10-05,2
Democratic Republic of Congo,COD,2022-10-12,26
Democratic Republic of Congo,COD,2022-10-19,7
Democratic Republic of Congo,COD,2022-10-26,15
Democratic Republic of Congo,COD,2022-11-02,1
Democratic Republic of Congo,COD,2022-11-09,1
Democratic Republic of Congo,COD,2022-11-16,6
Democratic Republic of Congo,COD,2022-11-23,4
Democratic Republic of Congo,COD,2022-11-30,10
Democratic Republic of Congo,COD,2022-12-07,3
Democratic Republic of Congo,COD,2022-12-14,0
Democratic Republic of Congo,COD,2022-12-21,2
Democratic Republic of Congo,COD,2022-12-28,2
Democratic Republic of Congo,COD,2023-01-04,0
Democratic Republic of Congo,COD,2023-01-11,37
Democratic Republic of Congo,COD,2023-01-18,17
Democratic Republic of Congo,COD,2023-01-25,22
Democratic Republic of Congo,COD,2023-02-01,22
Democratic Republic of Congo,COD,2023-02-08,10
Democratic Republic of Congo,COD,2023-02-15,0
Democratic Republic of Congo,COD,2023-02-22,33
Democratic Republic of Congo,COD,2023-03-01,0
Democratic Republic of Congo,COD,2023-03-08,21
Democratic Republic of Congo,COD,2023-03-15,0
Democratic Republic of Congo,COD,2023-03-22,7
Democratic Republic of Congo,COD,2023-03-29,3
Democratic Republic of Congo,COD,2023-04-05,2
Democratic Republic of Congo,COD,2023-04-12,64
Democratic Republic of Congo,COD,2023-04-19,39
Democratic Republic of Congo,COD,2023-04-26,0
Democratic Republic of Congo,COD,2023-05-03,2
Democratic Republic of Congo,COD,2023-05-10,46
Democratic Republic of Congo,COD,2023-05-17,28
Democratic Republic of Congo,COD,2023-05-24,9
Democratic Republic of Congo,COD,2023-05-31,2
Democratic Republic of Congo,COD,2023-06-07,31
Democratic Republic of Congo,COD,2023-06-14,1
Democratic Republic of Congo,COD,2023-06-21,25
Democratic Republic of Congo,COD,2023-06-28,34
Democratic Republic of Congo,COD,2023-07-05,25
Democratic Republic of Congo,COD,2023-07-12,27
Democratic Republic of Congo,COD,2023-07-19,31
Democratic Republic of Congo,COD,2023-07-26,11
Democratic Republic of Congo,COD,2023-08-02,6
Democratic Republic of Congo,COD,2023-08-09,15
Democratic Republic of Congo,COD,2023-08-16,11
Democratic Republic of Congo,COD,2023-08-23,8
Democratic Republic of Congo,COD,2023-08-30,12
Democratic Republic of Congo,COD,2023-09-06,6
Democratic Republic of Congo,COD,2023-09-13,3
Democratic Republic of Congo,COD,2023-09-20,10
Democratic Republic of Congo,COD,2023-09-27,12
Democratic Republic of Congo,COD,2023-10-04,14
Democratic Republic of Congo,COD,2023-10-11,27
Democratic Republic of Congo,COD,2023-10-18,30
Democratic Republic of Congo,COD,2023-10-25,29
Democratic Republic of Congo,COD,2023-11-01,35
Democratic Republic of Congo,COD,2023-11-08,29
Democratic Republic of Congo,COD,2023-11-15,52
Democratic Republic of Congo,COD,2023-11-22,27
Democratic Republic of Congo,COD,2023-11-29,17
Democratic Republic of Congo,COD,2023-12-06,7
Democratic Republic of Congo,COD,2023-12-13,14
Democratic Republic of Congo,COD,2023-12-20,8
Democratic Republic of Congo,COD,2023-12-27,30
Democratic Republic of Congo,COD,2024-01-03,15
Democratic Republic of Congo,COD,2024-01-10,0
Democratic Republic of Congo,COD,2024-01-17,23
Democratic Republic of Congo,COD,2024-01-24,107
Democratic Republic of Congo,COD,2024-01-31,16
Democratic Republic of Congo,COD,2024-02-07,69
Democratic Republic of Congo,COD,2024-02-14,60
Democratic Republic of Congo,COD,2024-02-21,50
Democratic Republic of Congo,COD,2024-02-28,35
Democratic Republic of Congo,COD,2024-03-06,30
Denmark,DNK,2022-05-25,2
Denmark,DNK,2022-06-01,0
Denmark,DNK,2022-06-08,1
Denmark,DNK,2022-06-15,4
Denmark,DNK,2022-06-22,5
Denmark,DNK,2022-06-29,4
Denmark,DNK,2022-07-06,8
Denmark,DNK,2022-07-13,6
Denmark,DNK,2022-07-20,13
Denmark,DNK,2022-07-27,17
Denmark,DNK,2022-08-03,41
Denmark,DNK,2022-08-10,25
Denmark,DNK,2022-08-17,28
Denmark,DNK,2022-08-24,15
Denmark,DNK,2022-08-31,5
Denmark,DNK,2022-09-07,4
Denmark,DNK,2022-09-14,5
Denmark,DNK,2022-09-21,0
Denmark,DNK,2022-09-28,2
Denmark,DNK,2022-10-05,2
Denmark,DNK,2022-10-12,2
Denmark,DNK,2022-10-19,0
Denmark,DNK,2022-10-26,2
Denmark,DNK,2022-11-02,0
Denmark,DNK,2022-11-09,0
Denmark,DNK,2022-11-16,0
Denmark,DNK,2022-11-23,0
Denmark,DNK,2022-11-30,0
Denmark,DNK,2022-12-07,0
Denmark,DNK,2022-12-14,1
Denmark,DNK,2022-12-21,0
Denmark,DNK,2022-12-28,0
Denmark,DNK,2023-01-04,0
Denmark,DNK,2023-01-11,0
Denmark,DNK,2023-01-18,0
Denmark,DNK,2023-01-25,2
Denmark,DNK,2023-02-01,2
Denmark,DNK,2023-02-08,0
Denmark,DNK,2023-02-15,0
Denmark,DNK,2023-02-22,0
Denmark,DNK,2023-03-01,0
Denmark,DNK,2023-03-08,0
Denmark,DNK,2023-03-15,0
Denmark,DNK,2023-03-22,0
Denmark,DNK,2023-03-29,0
Denmark,DNK,2023-04-05,0
Denmark,DNK,2023-04-12,0
Denmark,DNK,2023-04-19,0
Denmark,DNK,2023-04-26,0
Denmark,DNK,2023-05-03,0
Denmark,DNK,2023-05-10,0
Denmark,DNK,2023-05-17,0
Denmark,DNK,2023-05-24,0
Denmark,DNK,2023-05-31,0
Denmark,DNK,2023-06-07,0
Denmark,DNK,2023-06-14,0
Denmark,DNK,2023-06-21,0
Denmark,DNK,2023-06-28,0
Denmark,DNK,2023-07-05,0
Denmark,DNK,2023-07-12,0
Denmark,DNK,2023-07-19,0
Denmark,DNK,2023-07-26,0
Denmark,DNK,2023-08-02,0
Denmark,DNK,2023-08-09,0
Denmark,DNK,2023-08-16,0
Denmark,DNK,2023-08-23,0
Denmark,DNK,2023-08-30,0
Denmark,DNK,2023-09-06,0
Denmark,DNK,2023-09-13,0
Denmark,DNK,2023-09-20,2
Denmark,DNK,2023-09-27,0
Denmark,DNK,2023-10-04,0
Denmark,DNK,2023-10-11,0
Denmark,DNK,2023-10-18,0
Denmark,DNK,2023-10-25,0
Denmark,DNK,2023-11-01,0
Denmark,DNK,2023-11-08,0
Denmark,DNK,2023-11-15,0
Denmark,DNK,2023-11-22,0
Denmark,DNK,2023-11-29,0
Denmark,DNK,2023-12-06,0
Denmark,DNK,2023-12-13,0
Denmark,DNK,2023-12-20,0
Denmark,DNK,2023-12-27,0
Denmark,DNK,2024-01-03,0
Denmark,DNK,2024-01-10,0
Denmark,DNK,2024-01-17,0
Denmark,DNK,2024-01-24,0
Denmark,DNK,2024-01-31,0
Denmark,DNK,2024-02-07,0
Denmark,DNK,2024-02-14,0
Denmark,DNK,2024-02-21,0
Denmark,DNK,2024-02-28,0
Denmark,DNK,2024-03-06,0
Dominican Republic,DOM,2022-07-06,1
Dominican Republic,DOM,2022-07-13,0
Dominican Republic,DOM,2022-07-20,2
Dominican Republic,DOM,2022-07-27,0
Dominican Republic,DOM,2022-08-03,1
Dominican Republic,DOM,2022-08-10,1
Dominican Republic,DOM,2022-08-17,1
Dominican Republic,DOM,2022-08-24,1
Dominican Republic,DOM,2022-08-31,0
Dominican Republic,DOM,2022-09-07,14
Dominican Republic,DOM,2022-09-14,10
Dominican Republic,DOM,2022-09-21,0
Dominican Republic,DOM,2022-09-28,0
Dominican Republic,DOM,2022-10-05,21
Dominican Republic,DOM,2022-10-12,0
Dominican Republic,DOM,2022-10-19,0
Dominican Republic,DOM,2022-10-26,0
Dominican Republic,DOM,2022-11-02,0
Dominican Republic,DOM,2022-11-09,0
Dominican Republic,DOM,2022-11-16,0
Dominican Republic,DOM,2022-11-23,0
Dominican Republic,DOM,2022-11-30,0
Dominican Republic,DOM,2022-12-07,0
Dominican Republic,DOM,2022-12-14,0
Dominican Republic,DOM,2022-12-21,0
Dominican Republic,DOM,2022-12-28,0
Dominican Republic,DOM,2023-01-04,0
Dominican Republic,DOM,2023-01-11,0
Dominican Republic,DOM,2023-01-18,0
Dominican Republic,DOM,2023-01-25,0
Dominican Republic,DOM,2023-02-01,0
Dominican Republic,DOM,2023-02-08,0
Dominican Republic,DOM,2023-02-15,0
Dominican Republic,DOM,2023-02-22,0
Dominican Republic,DOM,2023-03-01,0
Dominican Republic,DOM,2023-03-08,0
Dominican Republic,DOM,2023-03-15,0
Dominican Republic,DOM,2023-03-22,0
Dominican Republic,DOM,2023-03-29,0
Dominican Republic,DOM,2023-04-05,0
Dominican Republic,DOM,2023-04-12,0
Dominican Republic,DOM,2023-04-19,0
Dominican Republic,DOM,2023-04-26,0
Dominican Republic,DOM,2023-05-03,0
Dominican Republic,DOM,2023-05-10,0
Dominican Republic,DOM,2023-05-17,0
Dominican Republic,DOM,2023-05-24,0
Dominican Republic,DOM,2023-05-31,0
Dominican Republic,DOM,2023-06-07,0
Dominican Republic,DOM,2023-06-14,0
Dominican Republic,DOM,2023-06-21,0
Dominican Republic,DOM,2023-06-28,0
Dominican Republic,DOM,2023-07-05,0
Dominican Republic,DOM,2023-07-12,0
Dominican Republic,DOM,2023-07-19,0
Dominican Republic,DOM,2023-07-26,0
Dominican Republic,DOM,2023-08-02,0
Dominican Republic,DOM,2023-08-09,0
Dominican Republic,DOM,2023-08-16,0
Dominican Republic,DOM,2023-08-23,0
Dominican Republic,DOM,2023-08-30,0
Dominican Republic,DOM,2023-09-06,0
Dominican Republic,DOM,2023-09-13,0
Dominican Republic,DOM,2023-09-20,0
Dominican Republic,DOM,2023-09-27,0
Dominican Republic,DOM,2023-10-04,0
Dominican Republic,DOM,2023-10-11,0
Dominican Republic,DOM,2023-10-18,0
Dominican Republic,DOM,2023-10-25,0
Dominican Republic,DOM,2023-11-01,0
Dominican Republic,DOM,2023-11-08,0
Dominican Republic,DOM,2023-11-15,0
Dominican Republic,DOM,2023-11-22,0
Dominican Republic,DOM,2023-11-29,0
Dominican Republic,DOM,2023-12-06,0
Dominican Republic,DOM,2023-12-13,0
Dominican Republic,DOM,2023-12-20,0
Dominican Republic,DOM,2023-12-27,0
Dominican Republic,DOM,2024-01-03,0
Dominican Republic,DOM,2024-01-10,0
Dominican Republic,DOM,2024-01-17,0
Dominican Republic,DOM,2024-01-24,0
Dominican Republic,DOM,2024-01-31,0
Dominican Republic,DOM,2024-02-07,0
Dominican Republic,DOM,2024-02-14,0
Dominican Republic,DOM,2024-02-21,0
Dominican Republic,DOM,2024-02-28,0
Ecuador,ECU,2022-07-06,1
Ecuador,ECU,2022-07-13,0
Ecuador,ECU,2022-07-20,2
Ecuador,ECU,2022-07-27,0
Ecuador,ECU,2022-08-03,4
Ecuador,ECU,2022-08-10,10
Ecuador,ECU,2022-08-17,2
Ecuador,ECU,2022-08-24,25
Ecuador,ECU,2022-08-31,9
Ecuador,ECU,2022-09-07,6
Ecuador,ECU,2022-09-14,9
Ecuador,ECU,2022-09-21,25
Ecuador,ECU,2022-09-28,27
Ecuador,ECU,2022-10-05,22
Ecuador,ECU,2022-10-12,43
Ecuador,ECU,2022-10-19,27
Ecuador,ECU,2022-10-26,31
Ecuador,ECU,2022-11-02,0
Ecuador,ECU,2022-11-09,68
Ecuador,ECU,2022-11-16,35
Ecuador,ECU,2022-11-23,0
Ecuador,ECU,2022-11-30,0
Ecuador,ECU,2022-12-07,0
Ecuador,ECU,2022-12-14,0
Ecuador,ECU,2022-12-21,0
Ecuador,ECU,2022-12-28,95
Ecuador,ECU,2023-01-04,0
Ecuador,ECU,2023-01-11,19
Ecuador,ECU,2023-01-18,0
Ecuador,ECU,2023-01-25,18
Ecuador,ECU,2023-02-01,5
Ecuador,ECU,2023-02-08,14
Ecuador,ECU,2023-02-15,5
Ecuador,ECU,2023-02-22,8
Ecuador,ECU,2023-03-01,2
Ecuador,ECU,2023-03-08,4
Ecuador,ECU,2023-03-15,8
Ecuador,ECU,2023-03-22,4
Ecuador,ECU,2023-03-29,2
Ecuador,ECU,2023-04-05,0
Ecuador,ECU,2023-04-12,3
Ecuador,ECU,2023-04-19,0
Ecuador,ECU,2023-04-26,0
Ecuador,ECU,2023-05-03,0
Ecuador,ECU,2023-05-10,0
Ecuador,ECU,2023-05-17,0
Ecuador,ECU,2023-05-24,0
Ecuador,ECU,2023-05-31,0
Ecuador,ECU,2023-06-07,0
Ecuador,ECU,2023-06-14,0
Ecuador,ECU,2023-06-21,0
Ecuador,ECU,2023-06-28,0
Ecuador,ECU,2023-07-05,0
Ecuador,ECU,2023-07-12,0
Ecuador,ECU,2023-07-19,24
Ecuador,ECU,2023-07-26,0
Ecuador,ECU,2023-08-02,0
Ecuador,ECU,2023-08-09,0
Ecuador,ECU,2023-08-16,0
Ecuador,ECU,2023-08-23,0
Ecuador,ECU,2023-08-30,0
Ecuador,ECU,2023-09-06,0
Ecuador,ECU,2023-09-13,0
Ecuador,ECU,2023-09-20,0
Ecuador,ECU,2023-09-27,0
Ecuador,ECU,2023-10-04,0
Ecuador,ECU,2023-10-11,0
Ecuador,ECU,2023-10-18,0
Ecuador,ECU,2023-10-25,0
Ecuador,ECU,2023-11-01,0
Ecuador,ECU,2023-11-08,0
Ecuador,ECU,2023-11-15,0
Ecuador,ECU,2023-11-22,0
Ecuador,ECU,2023-11-29,0
Ecuador,ECU,2023-12-06,0
Ecuador,ECU,2023-12-13,0
Ecuador,ECU,2023-12-20,0
Ecuador,ECU,2023-12-27,0
Ecuador,ECU,2024-01-03,0
Ecuador,ECU,2024-01-10,0
Ecuador,ECU,2024-01-17,0
Ecuador,ECU,2024-01-24,0
Ecuador,ECU,2024-01-31,0
Ecuador,ECU,2024-02-07,0
Ecuador,ECU,2024-02-14,0
Ecuador,ECU,2024-02-21,0
Ecuador,ECU,2024-02-28,0
Egypt,EGY,2022-09-28,1
Egypt,EGY,2022-10-05,0
Egypt,EGY,2022-10-12,0
Egypt,EGY,2022-10-19,0
Egypt,EGY,2022-10-26,0
Egypt,EGY,2022-11-02,0
Egypt,EGY,2022-11-09,0
Egypt,EGY,2022-11-16,0
Egypt,EGY,2022-11-23,0
Egypt,EGY,2022-11-30,0
Egypt,EGY,2022-12-07,0
Egypt,EGY,2022-12-14,2
El Salvador,SLV,2022-08-31,1
El Salvador,SLV,2022-09-07,0
El Salvador,SLV,2022-09-14,1
El Salvador,SLV,2022-09-21,2
El Salvador,SLV,2022-09-28,3
El Salvador,SLV,2022-10-05,2
El Salvador,SLV,2022-10-12,1
El Salvador,SLV,2022-10-19,1
El Salvador,SLV,2022-10-26,2
El Salvador,SLV,2022-11-02,4
El Salvador,SLV,2022-11-09,0
El Salvador,SLV,2022-11-16,4
El Salvador,SLV,2022-11-23,0
El Salvador,SLV,2022-11-30,0
El Salvador,SLV,2022-12-07,9
El Salvador,SLV,2022-12-14,10
El Salvador,SLV,2022-12-21,12
El Salvador,SLV,2022-12-28,17
El Salvador,SLV,2023-01-04,0
El Salvador,SLV,2023-01-11,0
El Salvador,SLV,2023-01-18,0
El Salvador,SLV,2023-01-25,19
El Salvador,SLV,2023-02-01,0
El Salvador,SLV,2023-02-08,0
El Salvador,SLV,2023-02-15,0
El Salvador,SLV,2023-02-22,8
El Salvador,SLV,2023-03-01,2
El Salvador,SLV,2023-03-08,0
El Salvador,SLV,2023-03-15,0
El Salvador,SLV,2023-03-22,0
El Salvador,SLV,2023-03-29,0
El Salvador,SLV,2023-04-05,6
El Salvador,SLV,2023-04-12,0
El Salvador,SLV,2023-04-19,0
El Salvador,SLV,2023-04-26,0
El Salvador,SLV,2023-05-03,0
El Salvador,SLV,2023-05-10,0
El Salvador,SLV,2023-05-17,0
El Salvador,SLV,2023-05-24,0
El Salvador,SLV,2023-05-31,0
El Salvador,SLV,2023-06-07,0
El Salvador,SLV,2023-06-14,0
El Salvador,SLV,2023-06-21,0
El Salvador,SLV,2023-06-28,0
El Salvador,SLV,2023-07-05,0
El Salvador,SLV,2023-07-12,0
El Salvador,SLV,2023-07-19,0
El Salvador,SLV,2023-07-26,0
El Salvador,SLV,2023-08-02,0
El Salvador,SLV,2023-08-09,0
El Salvador,SLV,2023-08-16,0
El Salvador,SLV,2023-08-23,0
El Salvador,SLV,2023-08-30,0
El Salvador,SLV,2023-09-06,0
El Salvador,SLV,2023-09-13,0
El Salvador,SLV,2023-09-20,0
El Salvador,SLV,2023-09-27,0
El Salvador,SLV,2023-10-04,0
El Salvador,SLV,2023-10-11,0
El Salvador,SLV,2023-10-18,0
El Salvador,SLV,2023-10-25,0
El Salvador,SLV,2023-11-01,0
El Salvador,SLV,2023-11-08,0
El Salvador,SLV,2023-11-15,0
El Salvador,SLV,2023-11-22,0
El Salvador,SLV,2023-11-29,0
El Salvador,SLV,2023-12-06,0
El Salvador,SLV,2023-12-13,0
El Salvador,SLV,2023-12-20,0
El Salvador,SLV,2023-12-27,0
El Salvador,SLV,2024-01-03,0
El Salvador,SLV,2024-01-10,0
El Salvador,SLV,2024-01-17,0
El Salvador,SLV,2024-01-24,0
El Salvador,SLV,2024-01-31,0
El Salvador,SLV,2024-02-07,0
El Salvador,SLV,2024-02-14,0
El Salvador,SLV,2024-02-21,0
El Salvador,SLV,2024-02-28,0
Estonia,EST,2022-06-29,1
Estonia,EST,2022-07-06,1
Estonia,EST,2022-07-13,0
Estonia,EST,2022-07-20,2
Estonia,EST,2022-07-27,0
Estonia,EST,2022-08-03,4
Estonia,EST,2022-08-10,1
Estonia,EST,2022-08-17,0
Estonia,EST,2022-08-24,1
Estonia,EST,2022-08-31,0
Estonia,EST,2022-09-07,0
Estonia,EST,2022-09-14,1
Estonia,EST,2022-09-21,0
Estonia,EST,2022-09-28,0
Estonia,EST,2022-10-05,0
Estonia,EST,2022-10-12,0
Estonia,EST,2022-10-19,0
Estonia,EST,2022-10-26,0
Estonia,EST,2022-11-02,0
Estonia,EST,2022-11-09,0
Estonia,EST,2022-11-16,0
Estonia,EST,2022-11-23,0
Estonia,EST,2022-11-30,0
Estonia,EST,2022-12-07,0
Estonia,EST,2022-12-14,0
Estonia,EST,2022-12-21,0
Estonia,EST,2022-12-28,0
Estonia,EST,2023-01-04,0
Estonia,EST,2023-01-11,0
Estonia,EST,2023-01-18,0
Estonia,EST,2023-01-25,0
Estonia,EST,2023-02-01,0
Estonia,EST,2023-02-08,0
Estonia,EST,2023-02-15,0
Estonia,EST,2023-02-22,0
Estonia,EST,2023-03-01,0
Estonia,EST,2023-03-08,0
Estonia,EST,2023-03-15,0
Estonia,EST,2023-03-22,0
Estonia,EST,2023-03-29,0
Estonia,EST,2023-04-05,0
Estonia,EST,2023-04-12,0
Estonia,EST,2023-04-19,0
Estonia,EST,2023-04-26,0
Estonia,EST,2023-05-03,0
Estonia,EST,2023-05-10,0
Estonia,EST,2023-05-17,0
Estonia,EST,2023-05-24,0
Estonia,EST,2023-05-31,0
Estonia,EST,2023-06-07,0
Estonia,EST,2023-06-14,0
Estonia,EST,2023-06-21,0
Estonia,EST,2023-06-28,0
Estonia,EST,2023-07-05,0
Estonia,EST,2023-07-12,0
Estonia,EST,2023-07-19,0
Estonia,EST,2023-07-26,0
Estonia,EST,2023-08-02,0
Estonia,EST,2023-08-09,0
Estonia,EST,2023-08-16,0
Estonia,EST,2023-08-23,0
Estonia,EST,2023-08-30,0
Estonia,EST,2023-09-06,0
Estonia,EST,2023-09-13,0
Estonia,EST,2023-09-20,0
Estonia,EST,2023-09-27,0
Estonia,EST,2023-10-04,0
Estonia,EST,2023-10-11,0
Estonia,EST,2023-10-18,0
Estonia,EST,2023-10-25,0
Estonia,EST,2023-11-01,0
Estonia,EST,2023-11-08,0
Estonia,EST,2023-11-15,0
Estonia,EST,2023-11-22,0
Estonia,EST,2023-11-29,0
Estonia,EST,2023-12-06,0
Estonia,EST,2023-12-13,0
Estonia,EST,2023-12-20,0
Estonia,EST,2023-12-27,0
Estonia,EST,2024-01-03,0
Estonia,EST,2024-01-10,0
Estonia,EST,2024-01-17,0
Estonia,EST,2024-01-24,0
Estonia,EST,2024-01-31,0
Estonia,EST,2024-02-07,0
Estonia,EST,2024-02-14,0
Estonia,EST,2024-02-21,0
Estonia,EST,2024-02-28,0
Estonia,EST,2024-03-06,0
Finland,FIN,2022-05-25,1
Finland,FIN,2022-06-01,0
Finland,FIN,2022-06-08,1
Finland,FIN,2022-06-15,1
Finland,FIN,2022-06-22,1
Finland,FIN,2022-06-29,0
Finland,FIN,2022-07-06,6
Finland,FIN,2022-07-13,3
