project,date,pageviews
ca.wikipedia,2022-01-01,455548
ca.wikipedia,2022-01-02,486093
ca.wikipedia,2022-01-03,480957
ca.wikipedia,2022-01-04,457793
ca.wikipedia,2022-01-05,442550
ca.wikipedia,2022-01-06,437651
ca.wikipedia,2022-01-07,466330
ca.wikipedia,2022-01-08,473518
ca.wikipedia,2022-01-09,525220
ca.wikipedia,2022-01-10,580409
ca.wikipedia,2022-01-11,594269
ca.wikipedia,2022-01-12,584584
ca.wikipedia,2022-01-13,596492
ca.wikipedia,2022-01-14,566862
ca.wikipedia,2022-01-15,477346
ca.wikipedia,2022-01-16,559736
ca.wikipedia,2022-01-17,618562
ca.wikipedia,2022-01-18,610001
ca.wikipedia,2022-01-19,595364
ca.wikipedia,2022-01-20,599660
ca.wikipedia,2022-01-21,546616
ca.wikipedia,2022-01-22,474068
ca.wikipedia,2022-01-23,565229
ca.wikipedia,2022-01-24,621063
ca.wikipedia,2022-01-25,608945
ca.wikipedia,2022-01-26,614112
ca.wikipedia,2022-01-27,630137
ca.wikipedia,2022-01-28,549170
ca.wikipedia,2022-01-29,448198
ca.wikipedia,2022-01-30,543484
ca.wikipedia,2022-01-31,611989
ca.wikipedia,2022-02-01,598213
ca.wikipedia,2022-02-02,587119
ca.wikipedia,2022-02-03,606351
ca.wikipedia,2022-02-04,523236
ca.wikipedia,2022-02-05,466150
ca.wikipedia,2022-02-06,515162
ca.wikipedia,2022-02-07,621206
ca.wikipedia,2022-02-08,608544
ca.wikipedia,2022-02-09,591774
ca.wikipedia,2022-02-10,600968
ca.wikipedia,2022-02-11,536184
ca.wikipedia,2022-02-12,484772
ca.wikipedia,2022-02-13,571458
ca.wikipedia,2022-02-14,641179
ca.wikipedia,2022-02-15,639048
ca.wikipedia,2022-02-16,611628
ca.wikipedia,2022-02-17,600526
ca.wikipedia,2022-02-18,523538
ca.wikipedia,2022-02-19,468208
ca.wikipedia,2022-02-20,506615
ca.wikipedia,2022-02-21,609398
ca.wikipedia,2022-02-22,614817
ca.wikipedia,2022-02-23,666735
ca.wikipedia,2022-02-24,632906
ca.wikipedia,2022-02-25,539333
ca.wikipedia,2022-02-26,491394
ca.wikipedia,2022-02-27,535986
ca.wikipedia,2022-02-28,582819
ca.wikipedia,2022-03-01,643663
ca.wikipedia,2022-03-02,681248
ca.wikipedia,2022-03-03,674055
ca.wikipedia,2022-03-04,628830
ca.wikipedia,2022-03-05,517823
ca.wikipedia,2022-03-06,593053
ca.wikipedia,2022-03-07,659615
ca.wikipedia,2022-03-08,629857
ca.wikipedia,2022-03-09,615348
ca.wikipedia,2022-03-10,600542
ca.wikipedia,2022-03-11,531437
ca.wikipedia,2022-03-12,463303
ca.wikipedia,2022-03-13,507763
ca.wikipedia,2022-03-14,605063
