project,date,pageviews
pt.wikipedia,2022-06-09,7743057
pt.wikipedia,2022-06-10,7200229
pt.wikipedia,2022-06-11,6842370
pt.wikipedia,2022-06-12,7487693
pt.wikipedia,2022-06-13,7753733
pt.wikipedia,2022-06-14,7731280
pt.wikipedia,2022-06-15,7179283
pt.wikipedia,2022-06-16,7251107
pt.wikipedia,2022-06-17,7462869
pt.wikipedia,2022-06-18,7053889
pt.wikipedia,2022-06-19,7886448
pt.wikipedia,2022-06-20,7931187
pt.wikipedia,2022-06-21,7832419
pt.wikipedia,2022-06-22,7607642
pt.wikipedia,2022-06-23,7405615
pt.wikipedia,2022-06-24,6960763
pt.wikipedia,2022-06-25,6759086
pt.wikipedia,2022-06-26,7786780
pt.wikipedia,2022-06-27,7886278
pt.wikipedia,2022-06-28,7612072
pt.wikipedia,2022-06-29,7537340
pt.wikipedia,2022-06-30,7327400
pt.wikipedia,2022-07-01,6699331
pt.wikipedia,2022-07-02,6532712
pt.wikipedia,2022-07-03,7424795
pt.wikipedia,2022-07-04,7771072
pt.wikipedia,2022-07-05,7478115
pt.wikipedia,2022-07-06,7462626
pt.wikipedia,2022-07-07,7420224
pt.wikipedia,2022-07-08,7093395
pt.wikipedia,2022-07-09,6780298
pt.wikipedia,2022-07-10,7536694
pt.wikipedia,2022-07-11,7511651
pt.wikipedia,2022-07-12,7474323
pt.wikipedia,2022-07-13,7414753
pt.wikipedia,2022-07-14,7327494
pt.wikipedia,2022-07-15,6944905
pt.wikipedia,2022-07-16,6756748
pt.wikipedia,2022-07-17,7363224
pt.wikipedia,2022-07-18,7615342
pt.wikipedia,2022-07-19,7448597
pt.wikipedia,2022-07-20,7375633
pt.wikipedia,2022-07-21,7411364
pt.wikipedia,2022-07-22,7092707
pt.wikipedia,2022-07-23,6637374
pt.wikipedia,2022-07-24,7395620
pt.wikipedia,2022-07-25,7595817
pt.wikipedia,2022-07-26,7685669
pt.wikipedia,2022-07-27,7455263
pt.wikipedia,2022-07-28,7266870
pt.wikipedia,2022-07-29,6917660
pt.wikipedia,2022-07-30,6770624
pt.wikipedia,2022-07-31,7505335
pt.wikipedia,2022-08-01,7770709
pt.wikipedia,2022-08-02,7626254
pt.wikipedia,2022-08-03,7611453
pt.wikipedia,2022-08-04,7506668
pt.wikipedia,2022-08-05,7617616
pt.wikipedia,2022-08-06,7103873
pt.wikipedia,2022-08-07,7859464
pt.wikipedia,2022-08-08,8092560
pt.wikipedia,2022-08-09,7811535
pt.wikipedia,2022-08-10,7800340
pt.wikipedia,2022-08-11,7515125
pt.wikipedia,2022-08-12,7365487
pt.wikipedia,2022-08-13,6858898
pt.wikipedia,2022-08-14,7363697
pt.wikipedia,2022-08-15,8017024
pt.wikipedia,2022-08-16,8095709
pt.wikipedia,2022-08-17,8130443
pt.wikipedia,2022-08-18,7947085
pt.wikipedia,2022-08-19,7410722
pt.wikipedia,2022-08-20,7214821
pt.wikipedia,2022-08-21,7857911
pt.wikipedia,2022-08-22,8231769
pt.wikipedia,2022-08-23,8006218
pt.wikipedia,2022-08-24,8138879
pt.wikipedia,2022-08-25,7969398
pt.wikipedia,2022-08-26,7488100
pt.wikipedia,2022-08-27,7587762
pt.wikipedia,2022-08-28,8159869
pt.wikipedia,2022-08-29,8815716
pt.wikipedia,2022-08-30,8539765
pt.wikipedia,2022-08-31,8227977
pt.wikipedia,2022-09-01,7982294
pt.wikipedia,2022-09-02,7690849
pt.wikipedia,2022-09-03,7661304
pt.wikipedia,2022-09-04,8437369
pt.wikipedia,2022-09-05,8595029
pt.wikipedia,2022-09-06,8164552
pt.wikipedia,2022-09-07,8515103
pt.wikipedia,2022-09-08,10769162
pt.wikipedia,2022-09-09,9904781
pt.wikipedia,2022-09-10,8904248
pt.wikipedia,2022-09-11,9863070
pt.wikipedia,2022-09-12,9653039
pt.wikipedia,2022-09-13,9336402
pt.wikipedia,2022-09-14,9268465
pt.wikipedia,2022-09-15,8941524
pt.wikipedia,2022-09-16,8378300
pt.wikipedia,2022-09-17,7773586
pt.wikipedia,2022-09-18,8479612
pt.wikipedia,2022-09-19,9394220
pt.wikipedia,2022-09-20,9023630
pt.wikipedia,2022-09-21,9019464
pt.wikipedia,2022-09-22,8996892
pt.wikipedia,2022-09-23,8464102
pt.wikipedia,2022-09-24,7884848
pt.wikipedia,2022-09-25,9017990
pt.wikipedia,2022-09-26,9409612
pt.wikipedia,2022-09-27,9234653
pt.wikipedia,2022-09-28,9005262
pt.wikipedia,2022-09-29,8636201
pt.wikipedia,2022-09-30,8271071
pt.wikipedia,2022-10-01,8167453
pt.wikipedia,2022-10-02,9840924
pt.wikipedia,2022-10-03,9818501
pt.wikipedia,2022-10-04,9092497
