project,date,pageviews
hu.wikipedia,2022-06-09,1526505
hu.wikipedia,2022-06-10,1382461
hu.wikipedia,2022-06-11,1459916
hu.wikipedia,2022-06-12,1582080
hu.wikipedia,2022-06-13,1496581
hu.wikipedia,2022-06-14,1507371
hu.wikipedia,2022-06-15,1430057
hu.wikipedia,2022-06-16,1410824
hu.wikipedia,2022-06-17,1353213
hu.wikipedia,2022-06-18,1356283
hu.wikipedia,2022-06-19,1531932
hu.wikipedia,2022-06-20,1468222
hu.wikipedia,2022-06-21,1490350
hu.wikipedia,2022-06-22,1497970
hu.wikipedia,2022-06-23,1409075
hu.wikipedia,2022-06-24,1345213
hu.wikipedia,2022-06-25,1386440
hu.wikipedia,2022-06-26,1525502
hu.wikipedia,2022-06-27,1385079
hu.wikipedia,2022-06-28,1388934
hu.wikipedia,2022-06-29,1342097
hu.wikipedia,2022-06-30,1354804
hu.wikipedia,2022-07-01,1317213
hu.wikipedia,2022-07-02,1384296
hu.wikipedia,2022-07-03,1526983
hu.wikipedia,2022-07-04,1406735
hu.wikipedia,2022-07-05,1417999
hu.wikipedia,2022-07-06,1366570
hu.wikipedia,2022-07-07,1391543
hu.wikipedia,2022-07-08,1364136
hu.wikipedia,2022-07-09,1397900
hu.wikipedia,2022-07-10,1556864
hu.wikipedia,2022-07-11,1377037
hu.wikipedia,2022-07-12,1337872
hu.wikipedia,2022-07-13,1291354
hu.wikipedia,2022-07-14,1255733
hu.wikipedia,2022-07-15,1302640
hu.wikipedia,2022-07-16,1333721
hu.wikipedia,2022-07-17,1465867
hu.wikipedia,2022-07-18,1337423
hu.wikipedia,2022-07-19,1359369
hu.wikipedia,2022-07-20,1355323
hu.wikipedia,2022-07-21,1334027
hu.wikipedia,2022-07-22,1333870
hu.wikipedia,2022-07-23,1417578
hu.wikipedia,2022-07-24,1573667
hu.wikipedia,2022-07-25,1446415
hu.wikipedia,2022-07-26,1477903
hu.wikipedia,2022-07-27,1429059
hu.wikipedia,2022-07-28,1409462
hu.wikipedia,2022-07-29,1357283
hu.wikipedia,2022-07-30,1507267
hu.wikipedia,2022-07-31,1619528
hu.wikipedia,2022-08-01,1416498
hu.wikipedia,2022-08-02,1403107
hu.wikipedia,2022-08-03,1385365
hu.wikipedia,2022-08-04,1376973
hu.wikipedia,2022-08-05,1359740
hu.wikipedia,2022-08-06,1453419
hu.wikipedia,2022-08-07,1583870
hu.wikipedia,2022-08-08,1474961
hu.wikipedia,2022-08-09,1406022
hu.wikipedia,2022-08-10,1393080
hu.wikipedia,2022-08-11,1412235
hu.wikipedia,2022-08-12,1451646
hu.wikipedia,2022-08-13,1478572
hu.wikipedia,2022-08-14,1588503
hu.wikipedia,2022-08-15,1472719
hu.wikipedia,2022-08-16,1458897
hu.wikipedia,2022-08-17,1421684
hu.wikipedia,2022-08-18,1411081
hu.wikipedia,2022-08-19,1422884
hu.wikipedia,2022-08-20,1754189
hu.wikipedia,2022-08-21,1720491
hu.wikipedia,2022-08-22,1549248
hu.wikipedia,2022-08-23,1445715
hu.wikipedia,2022-08-24,1425710
hu.wikipedia,2022-08-25,1378373
hu.wikipedia,2022-08-26,1361861
hu.wikipedia,2022-08-27,1408911
hu.wikipedia,2022-08-28,1577423
hu.wikipedia,2022-08-29,1449476
hu.wikipedia,2022-08-30,1437159
hu.wikipedia,2022-08-31,1390888
hu.wikipedia,2022-09-01,1338335
hu.wikipedia,2022-09-02,1387273
hu.wikipedia,2022-09-03,1528488
hu.wikipedia,2022-09-04,1640489
hu.wikipedia,2022-09-05,1483083
hu.wikipedia,2022-09-06,1527381
hu.wikipedia,2022-09-07,1477472
hu.wikipedia,2022-09-08,1902217
hu.wikipedia,2022-09-09,1859169
hu.wikipedia,2022-09-10,1863952
hu.wikipedia,2022-09-11,1981038
hu.wikipedia,2022-09-12,1668150
hu.wikipedia,2022-09-13,1609417
hu.wikipedia,2022-09-14,1619183
hu.wikipedia,2022-09-15,1623235
hu.wikipedia,2022-09-16,1530952
hu.wikipedia,2022-09-17,1719206
hu.wikipedia,2022-09-18,1876285
hu.wikipedia,2022-09-19,1920980
hu.wikipedia,2022-09-20,1694915
hu.wikipedia,2022-09-21,1627472
hu.wikipedia,2022-09-22,1587605
hu.wikipedia,2022-09-23,1510491
hu.wikipedia,2022-09-24,1618747
hu.wikipedia,2022-09-25,1997314
hu.wikipedia,2022-09-26,1798346
hu.wikipedia,2022-09-27,1736522
hu.wikipedia,2022-09-28,1644689
hu.wikipedia,2022-09-29,1658440
hu.wikipedia,2022-09-30,1541197
hu.wikipedia,2022-10-01,1751848
hu.wikipedia,2022-10-02,1976261
hu.wikipedia,2022-10-03,1765254
hu.wikipedia,2022-10-04,1672701
hu.wikipedia,2022-10-05,1617997
hu.wikipedia,2022-10-06,1648676
hu.wikipedia,2022-10-07,1476055
hu.wikipedia,2022-10-08,1618399
hu.wikipedia,2022-10-09,1929449
hu.wikipedia,2022-10-10,1715884
hu.wikipedia,2022-10-11,1679515
hu.wikipedia,2022-10-12,1671608
hu.wikipedia,2022-10-13,1612401
hu.wikipedia,2022-10-14,1517904
hu.wikipedia,2022-10-15,1695241
hu.wikipedia,2022-10-16,1893149
hu.wikipedia,2022-10-17,1768630
hu.wikipedia,2022-10-18,1742829
hu.wikipedia,2022-10-19,1707398
hu.wikipedia,2022-10-20,1684521
hu.wikipedia,2022-10-21,1562079
hu.wikipedia,2022-10-22,1732482
hu.wikipedia,2022-10-23,2108956
hu.wikipedia,2022-10-24,1812015
hu.wikipedia,2022-10-25,1788355
hu.wikipedia,2022-10-26,1763867
hu.wikipedia,2022-10-27,1685870
hu.wikipedia,2022-10-28,1569149
hu.wikipedia,2022-10-29,1667880
hu.wikipedia,2022-10-30,1889169
hu.wikipedia,2022-10-31,1938301
hu.wikipedia,2022-11-01,2147961
hu.wikipedia,2022-11-02,1806649
hu.wikipedia,2022-11-03,1763687
hu.wikipedia,2022-11-04,1664559
hu.wikipedia,2022-11-05,1906745
hu.wikipedia,2022-11-06,2138935
hu.wikipedia,2022-11-07,1877737
hu.wikipedia,2022-11-08,1836824
hu.wikipedia,2022-11-09,1824082
hu.wikipedia,2022-11-10,1764682
hu.wikipedia,2022-11-11,1611975
hu.wikipedia,2022-11-12,1768623
hu.wikipedia,2022-11-13,2056033
hu.wikipedia,2022-11-14,1823429
hu.wikipedia,2022-11-15,1830101
hu.wikipedia,2022-11-16,1834429
hu.wikipedia,2022-11-17,1756100
hu.wikipedia,2022-11-18,1683673
hu.wikipedia,2022-11-19,1820129
hu.wikipedia,2022-11-20,2226374
hu.wikipedia,2022-11-21,1960596
hu.wikipedia,2022-11-22,1919731
hu.wikipedia,2022-11-23,1923845
hu.wikipedia,2022-11-24,1888336
hu.wikipedia,2022-11-25,1666827
hu.wikipedia,2022-11-26,1861483
hu.wikipedia,2022-11-27,2208638
hu.wikipedia,2022-11-28,1918557
hu.wikipedia,2022-11-29,1859242
hu.wikipedia,2022-11-30,1784827
hu.wikipedia,2022-12-01,1713243
hu.wikipedia,2022-12-02,1511500
hu.wikipedia,2022-12-03,1705610
hu.wikipedia,2022-12-04,1920542
hu.wikipedia,2022-12-05,1660302
hu.wikipedia,2022-12-06,1679403
hu.wikipedia,2022-12-07,1568630
hu.wikipedia,2022-12-08,1573667
hu.wikipedia,2022-12-09,1538068
hu.wikipedia,2022-12-10,1748389
hu.wikipedia,2022-12-11,1930367
hu.wikipedia,2022-12-12,1703560
hu.wikipedia,2022-12-13,1711593
hu.wikipedia,2022-12-14,1684773
hu.wikipedia,2022-12-15,1561186
hu.wikipedia,2022-12-16,1431352
hu.wikipedia,2022-12-17,1605560
hu.wikipedia,2022-12-18,1947191
hu.wikipedia,2022-12-19,1627059
hu.wikipedia,2022-12-20,1462150
hu.wikipedia,2022-12-21,1383626
hu.wikipedia,2022-12-22,1352502
hu.wikipedia,2022-12-23,1330482
hu.wikipedia,2022-12-24,1419270
hu.wikipedia,2022-12-25,1721859
hu.wikipedia,2022-12-26,1858545
hu.wikipedia,2022-12-27,1781078
hu.wikipedia,2022-12-28,1791002
hu.wikipedia,2022-12-29,1839533
hu.wikipedia,2022-12-30,1807320
hu.wikipedia,2022-12-31,1775446
