project,date,pageviews
uz.wikipedia,2022-06-17,276458
uz.wikipedia,2022-06-18,218918
uz.wikipedia,2022-06-19,178943
uz.wikipedia,2022-06-20,281666
uz.wikipedia,2022-06-21,285421
uz.wikipedia,2022-06-22,278805
uz.wikipedia,2022-06-23,268220
uz.wikipedia,2022-06-24,247402
uz.wikipedia,2022-06-25,212766
uz.wikipedia,2022-06-26,159451
uz.wikipedia,2022-06-27,240059
uz.wikipedia,2022-06-28,229077
uz.wikipedia,2022-06-29,217239
uz.wikipedia,2022-06-30,208970
uz.wikipedia,2022-07-01,183549
uz.wikipedia,2022-07-02,153281
uz.wikipedia,2022-07-03,125850
uz.wikipedia,2022-07-04,160125
uz.wikipedia,2022-07-05,155789
uz.wikipedia,2022-07-06,153201
uz.wikipedia,2022-07-07,141978
uz.wikipedia,2022-07-08,119602
uz.wikipedia,2022-07-09,90905
uz.wikipedia,2022-07-10,102783
uz.wikipedia,2022-07-11,115085
uz.wikipedia,2022-07-12,124085
uz.wikipedia,2022-07-13,131762
uz.wikipedia,2022-07-14,139947
uz.wikipedia,2022-07-15,137931
uz.wikipedia,2022-07-16,137922
uz.wikipedia,2022-07-17,124499
uz.wikipedia,2022-07-18,125444
uz.wikipedia,2022-07-19,126197
uz.wikipedia,2022-07-20,128058
uz.wikipedia,2022-07-21,141552
uz.wikipedia,2022-07-22,125706
uz.wikipedia,2022-07-23,119686
uz.wikipedia,2022-07-24,110053
uz.wikipedia,2022-07-25,127532
uz.wikipedia,2022-07-26,130427
uz.wikipedia,2022-07-27,129255
uz.wikipedia,2022-07-28,132049
uz.wikipedia,2022-07-29,124047
uz.wikipedia,2022-07-30,118445
uz.wikipedia,2022-07-31,122788
uz.wikipedia,2022-08-01,130374
uz.wikipedia,2022-08-02,149121
uz.wikipedia,2022-08-03,140472
uz.wikipedia,2022-08-04,139577
uz.wikipedia,2022-08-05,132273
uz.wikipedia,2022-08-06,123366
uz.wikipedia,2022-08-07,114296
uz.wikipedia,2022-08-08,158298
uz.wikipedia,2022-08-09,146928
uz.wikipedia,2022-08-10,144458
uz.wikipedia,2022-08-11,137758
uz.wikipedia,2022-08-12,136564
uz.wikipedia,2022-08-13,126309
uz.wikipedia,2022-08-14,121850
uz.wikipedia,2022-08-15,139561
uz.wikipedia,2022-08-16,147896
uz.wikipedia,2022-08-17,133895
uz.wikipedia,2022-08-18,135221
uz.wikipedia,2022-08-19,135346
uz.wikipedia,2022-08-20,120808
uz.wikipedia,2022-08-21,109873
uz.wikipedia,2022-08-22,130189
uz.wikipedia,2022-08-23,132398
uz.wikipedia,2022-08-24,122680
uz.wikipedia,2022-08-25,123922
uz.wikipedia,2022-08-26,125182
uz.wikipedia,2022-08-27,115448
uz.wikipedia,2022-08-28,113593
uz.wikipedia,2022-08-29,127443
uz.wikipedia,2022-08-30,117872
uz.wikipedia,2022-08-31,109646
uz.wikipedia,2022-09-01,99387
uz.wikipedia,2022-09-02,98095
uz.wikipedia,2022-09-03,96572
uz.wikipedia,2022-09-04,102341
uz.wikipedia,2022-09-05,178176
uz.wikipedia,2022-09-06,239167
uz.wikipedia,2022-09-07,258993
uz.wikipedia,2022-09-08,275997
uz.wikipedia,2022-09-09,277218
uz.wikipedia,2022-09-10,193219
uz.wikipedia,2022-09-11,213965
uz.wikipedia,2022-09-12,290663
uz.wikipedia,2022-09-13,302533
uz.wikipedia,2022-09-14,306737
uz.wikipedia,2022-09-15,319418
uz.wikipedia,2022-09-16,294269
uz.wikipedia,2022-09-17,208008
uz.wikipedia,2022-09-18,211035
uz.wikipedia,2022-09-19,316912
uz.wikipedia,2022-09-20,346378
uz.wikipedia,2022-09-21,351968
uz.wikipedia,2022-09-22,359102
uz.wikipedia,2022-09-23,328797
uz.wikipedia,2022-09-24,228300
uz.wikipedia,2022-09-25,211870
uz.wikipedia,2022-09-26,323836
uz.wikipedia,2022-09-27,332379
uz.wikipedia,2022-09-28,326165
uz.wikipedia,2022-09-29,310679
uz.wikipedia,2022-09-30,194036
uz.wikipedia,2022-10-01,120546
uz.wikipedia,2022-10-02,170553
uz.wikipedia,2022-10-03,296057
uz.wikipedia,2022-10-04,330240
uz.wikipedia,2022-10-05,349725
uz.wikipedia,2022-10-06,349977
uz.wikipedia,2022-10-07,334147
uz.wikipedia,2022-10-08,235285
uz.wikipedia,2022-10-09,226512
uz.wikipedia,2022-10-10,340832
uz.wikipedia,2022-10-11,368514
uz.wikipedia,2022-10-12,376320
uz.wikipedia,2022-10-13,391397
uz.wikipedia,2022-10-14,355533
uz.wikipedia,2022-10-15,245893
uz.wikipedia,2022-10-16,247887
uz.wikipedia,2022-10-17,366820
uz.wikipedia,2022-10-18,389034
uz.wikipedia,2022-10-19,380154
uz.wikipedia,2022-10-20,398113
uz.wikipedia,2022-10-21,371031
uz.wikipedia,2022-10-22,278065
uz.wikipedia,2022-10-23,267923
uz.wikipedia,2022-10-24,435449
uz.wikipedia,2022-10-25,477498
uz.wikipedia,2022-10-26,475443
uz.wikipedia,2022-10-27,489202
uz.wikipedia,2022-10-28,464820
uz.wikipedia,2022-10-29,331520
uz.wikipedia,2022-10-30,295940
uz.wikipedia,2022-10-31,462420
uz.wikipedia,2022-11-01,470747
uz.wikipedia,2022-11-02,464768
uz.wikipedia,2022-11-03,417962
uz.wikipedia,2022-11-04,376936
uz.wikipedia,2022-11-05,270036
uz.wikipedia,2022-11-06,225316
uz.wikipedia,2022-11-07,371829
uz.wikipedia,2022-11-08,408151
uz.wikipedia,2022-11-09,427147
uz.wikipedia,2022-11-10,458827
uz.wikipedia,2022-11-11,430555
uz.wikipedia,2022-11-12,307541
uz.wikipedia,2022-11-13,279012
uz.wikipedia,2022-11-14,462669
uz.wikipedia,2022-11-15,475563
uz.wikipedia,2022-11-16,486290
uz.wikipedia,2022-11-17,457075
uz.wikipedia,2022-11-18,478875
uz.wikipedia,2022-11-19,347707
uz.wikipedia,2022-11-20,327283
uz.wikipedia,2022-11-21,510551
uz.wikipedia,2022-11-22,518897
uz.wikipedia,2022-11-23,542862
uz.wikipedia,2022-11-24,587658
uz.wikipedia,2022-11-25,529196
uz.wikipedia,2022-11-26,381854
uz.wikipedia,2022-11-27,341770
uz.wikipedia,2022-11-28,487412
uz.wikipedia,2022-11-29,530967
uz.wikipedia,2022-11-30,554293
uz.wikipedia,2022-12-01,552025
uz.wikipedia,2022-12-02,470204
uz.wikipedia,2022-12-03,394548
uz.wikipedia,2022-12-04,311894
uz.wikipedia,2022-12-05,429748
uz.wikipedia,2022-12-06,508733
uz.wikipedia,2022-12-07,414716
uz.wikipedia,2022-12-08,397795
uz.wikipedia,2022-12-09,472099
uz.wikipedia,2022-12-10,403233
uz.wikipedia,2022-12-11,369766
uz.wikipedia,2022-12-12,533724
uz.wikipedia,2022-12-13,609421
uz.wikipedia,2022-12-14,623379
uz.wikipedia,2022-12-15,643508
uz.wikipedia,2022-12-16,587903
uz.wikipedia,2022-12-17,421129
uz.wikipedia,2022-12-18,377288
uz.wikipedia,2022-12-19,597535
uz.wikipedia,2022-12-20,605838
uz.wikipedia,2022-12-21,622389
uz.wikipedia,2022-12-22,572558
uz.wikipedia,2022-12-23,483135
uz.wikipedia,2022-12-24,319420
uz.wikipedia,2022-12-25,213690
uz.wikipedia,2022-12-26,255451
uz.wikipedia,2022-12-27,199941
uz.wikipedia,2022-12-28,186258
uz.wikipedia,2022-12-29,169767
uz.wikipedia,2022-12-30,155344
uz.wikipedia,2022-12-31,122583
