project,date,pageviews
ms.wikipedia,2022-06-17,487981
ms.wikipedia,2022-06-18,498906
ms.wikipedia,2022-06-19,554487
ms.wikipedia,2022-06-20,529175
ms.wikipedia,2022-06-21,537668
ms.wikipedia,2022-06-22,529045
ms.wikipedia,2022-06-23,515700
ms.wikipedia,2022-06-24,497325
ms.wikipedia,2022-06-25,536848
ms.wikipedia,2022-06-26,623218
ms.wikipedia,2022-06-27,653592
ms.wikipedia,2022-06-28,605099
ms.wikipedia,2022-06-29,587010
ms.wikipedia,2022-06-30,562139
ms.wikipedia,2022-07-01,504689
ms.wikipedia,2022-07-02,524809
ms.wikipedia,2022-07-03,588149
ms.wikipedia,2022-07-04,567113
ms.wikipedia,2022-07-05,560396
ms.wikipedia,2022-07-06,550319
ms.wikipedia,2022-07-07,532546
ms.wikipedia,2022-07-08,501520
ms.wikipedia,2022-07-09,459675
ms.wikipedia,2022-07-10,428338
ms.wikipedia,2022-07-11,509839
ms.wikipedia,2022-07-12,551232
ms.wikipedia,2022-07-13,568914
ms.wikipedia,2022-07-14,567290
ms.wikipedia,2022-07-15,529594
ms.wikipedia,2022-07-16,538757
ms.wikipedia,2022-07-17,542339
ms.wikipedia,2022-07-18,588640
ms.wikipedia,2022-07-19,556916
ms.wikipedia,2022-07-20,563189
ms.wikipedia,2022-07-21,550585
ms.wikipedia,2022-07-22,544860
ms.wikipedia,2022-07-23,536038
ms.wikipedia,2022-07-24,518709
ms.wikipedia,2022-07-25,555865
ms.wikipedia,2022-07-26,553298
ms.wikipedia,2022-07-27,554328
ms.wikipedia,2022-07-28,524564
ms.wikipedia,2022-07-29,491617
ms.wikipedia,2022-07-30,488485
ms.wikipedia,2022-07-31,526691
ms.wikipedia,2022-08-01,592357
ms.wikipedia,2022-08-02,636464
ms.wikipedia,2022-08-03,634388
ms.wikipedia,2022-08-04,598649
ms.wikipedia,2022-08-05,536159
ms.wikipedia,2022-08-06,524390
ms.wikipedia,2022-08-07,560521
ms.wikipedia,2022-08-08,603318
ms.wikipedia,2022-08-09,562660
ms.wikipedia,2022-08-10,603207
ms.wikipedia,2022-08-11,565282
ms.wikipedia,2022-08-12,513120
ms.wikipedia,2022-08-13,506171
ms.wikipedia,2022-08-14,544811
ms.wikipedia,2022-08-15,603007
ms.wikipedia,2022-08-16,627255
ms.wikipedia,2022-08-17,613909
ms.wikipedia,2022-08-18,583186
ms.wikipedia,2022-08-19,534748
ms.wikipedia,2022-08-20,543075
ms.wikipedia,2022-08-21,572451
ms.wikipedia,2022-08-22,619067
ms.wikipedia,2022-08-23,674669
ms.wikipedia,2022-08-24,666529
ms.wikipedia,2022-08-25,592527
ms.wikipedia,2022-08-26,522829
ms.wikipedia,2022-08-27,539473
ms.wikipedia,2022-08-28,581363
ms.wikipedia,2022-08-29,614477
ms.wikipedia,2022-08-30,592404
ms.wikipedia,2022-08-31,718652
ms.wikipedia,2022-09-01,602145
ms.wikipedia,2022-09-02,557351
ms.wikipedia,2022-09-03,558929
ms.wikipedia,2022-09-04,538864
ms.wikipedia,2022-09-05,596299
ms.wikipedia,2022-09-06,627619
ms.wikipedia,2022-09-07,616524
ms.wikipedia,2022-09-08,641075
ms.wikipedia,2022-09-09,698188
ms.wikipedia,2022-09-10,644547
ms.wikipedia,2022-09-11,687888
ms.wikipedia,2022-09-12,711742
ms.wikipedia,2022-09-13,703862
ms.wikipedia,2022-09-14,685561
ms.wikipedia,2022-09-15,622505
ms.wikipedia,2022-09-16,644606
ms.wikipedia,2022-09-17,594210
ms.wikipedia,2022-09-18,693123
ms.wikipedia,2022-09-19,692813
ms.wikipedia,2022-09-20,682527
ms.wikipedia,2022-09-21,662504
ms.wikipedia,2022-09-22,621397
ms.wikipedia,2022-09-23,576824
ms.wikipedia,2022-09-24,566590
ms.wikipedia,2022-09-25,647148
ms.wikipedia,2022-09-26,660127
ms.wikipedia,2022-09-27,653497
ms.wikipedia,2022-09-28,611984
ms.wikipedia,2022-09-29,580736
ms.wikipedia,2022-09-30,511498
ms.wikipedia,2022-10-01,505833
ms.wikipedia,2022-10-02,563809
ms.wikipedia,2022-10-03,591245
ms.wikipedia,2022-10-04,603791
ms.wikipedia,2022-10-05,594793
ms.wikipedia,2022-10-06,565463
ms.wikipedia,2022-10-07,512926
ms.wikipedia,2022-10-08,505206
ms.wikipedia,2022-10-09,558980
ms.wikipedia,2022-10-10,614752
ms.wikipedia,2022-10-11,639814
ms.wikipedia,2022-10-12,635760
ms.wikipedia,2022-10-13,640518
ms.wikipedia,2022-10-14,534503
ms.wikipedia,2022-10-15,534920
ms.wikipedia,2022-10-16,585169
ms.wikipedia,2022-10-17,615267
ms.wikipedia,2022-10-18,624693
ms.wikipedia,2022-10-19,593451
ms.wikipedia,2022-10-20,612214
ms.wikipedia,2022-10-21,565310
ms.wikipedia,2022-10-22,585555
ms.wikipedia,2022-10-23,572205
ms.wikipedia,2022-10-24,616256
ms.wikipedia,2022-10-25,680433
ms.wikipedia,2022-10-26,710416
ms.wikipedia,2022-10-27,650622
ms.wikipedia,2022-10-28,636906
ms.wikipedia,2022-10-29,624836
ms.wikipedia,2022-10-30,694569
ms.wikipedia,2022-10-31,729058
ms.wikipedia,2022-11-01,793004
ms.wikipedia,2022-11-02,796878
ms.wikipedia,2022-11-03,736184
ms.wikipedia,2022-11-04,666938
ms.wikipedia,2022-11-05,796851
ms.wikipedia,2022-11-06,784320
ms.wikipedia,2022-11-07,786515
ms.wikipedia,2022-11-08,765226
