project,date,pageviews
bn.wikipedia,2022-06-17,682074
bn.wikipedia,2022-06-18,702248
bn.wikipedia,2022-06-19,678290
bn.wikipedia,2022-06-20,741614
bn.wikipedia,2022-06-21,738288
bn.wikipedia,2022-06-22,761180
bn.wikipedia,2022-06-23,770857
bn.wikipedia,2022-06-24,747213
bn.wikipedia,2022-06-25,842709
bn.wikipedia,2022-06-26,730422
bn.wikipedia,2022-06-27,791094
bn.wikipedia,2022-06-28,804542
bn.wikipedia,2022-06-29,854273
bn.wikipedia,2022-06-30,696083
bn.wikipedia,2022-07-01,651308
bn.wikipedia,2022-07-02,722073
bn.wikipedia,2022-07-03,622070
bn.wikipedia,2022-07-04,706733
bn.wikipedia,2022-07-05,720321
bn.wikipedia,2022-07-06,653363
bn.wikipedia,2022-07-07,650939
bn.wikipedia,2022-07-08,586004
bn.wikipedia,2022-07-09,455443
bn.wikipedia,2022-07-10,399343
bn.wikipedia,2022-07-11,502960
bn.wikipedia,2022-07-12,549851
bn.wikipedia,2022-07-13,593472
bn.wikipedia,2022-07-14,623346
bn.wikipedia,2022-07-15,606444
bn.wikipedia,2022-07-16,605537
bn.wikipedia,2022-07-17,623368
bn.wikipedia,2022-07-18,702990
bn.wikipedia,2022-07-19,673351
bn.wikipedia,2022-07-20,673904
bn.wikipedia,2022-07-21,667515
bn.wikipedia,2022-07-22,692195
bn.wikipedia,2022-07-23,675176
bn.wikipedia,2022-07-24,671846
bn.wikipedia,2022-07-25,744509
bn.wikipedia,2022-07-26,759754
bn.wikipedia,2022-07-27,763171
bn.wikipedia,2022-07-28,713655
bn.wikipedia,2022-07-29,694382
bn.wikipedia,2022-07-30,695452
bn.wikipedia,2022-07-31,671263
bn.wikipedia,2022-08-01,682788
bn.wikipedia,2022-08-02,699558
bn.wikipedia,2022-08-03,704927
bn.wikipedia,2022-08-04,672910
bn.wikipedia,2022-08-05,669289
bn.wikipedia,2022-08-06,688016
bn.wikipedia,2022-08-07,677545
bn.wikipedia,2022-08-08,706490
bn.wikipedia,2022-08-09,741184
bn.wikipedia,2022-08-10,723457
bn.wikipedia,2022-08-11,707272
bn.wikipedia,2022-08-12,707420
bn.wikipedia,2022-08-13,763104
bn.wikipedia,2022-08-14,794863
bn.wikipedia,2022-08-15,790087
bn.wikipedia,2022-08-16,701183
bn.wikipedia,2022-08-17,667715
bn.wikipedia,2022-08-18,676492
bn.wikipedia,2022-08-19,706713
bn.wikipedia,2022-08-20,744883
bn.wikipedia,2022-08-21,711449
bn.wikipedia,2022-08-22,734534
bn.wikipedia,2022-08-23,777689
bn.wikipedia,2022-08-24,755439
bn.wikipedia,2022-08-25,716300
bn.wikipedia,2022-08-26,700865
bn.wikipedia,2022-08-27,731802
bn.wikipedia,2022-08-28,708281
bn.wikipedia,2022-08-29,718800
bn.wikipedia,2022-08-30,713676
bn.wikipedia,2022-08-31,720654
bn.wikipedia,2022-09-01,682668
bn.wikipedia,2022-09-02,690124
bn.wikipedia,2022-09-03,698629
bn.wikipedia,2022-09-04,695202
bn.wikipedia,2022-09-05,720872
bn.wikipedia,2022-09-06,702900
bn.wikipedia,2022-09-07,716870
bn.wikipedia,2022-09-08,728082
bn.wikipedia,2022-09-09,779581
bn.wikipedia,2022-09-10,757100
bn.wikipedia,2022-09-11,763694
bn.wikipedia,2022-09-12,795893
bn.wikipedia,2022-09-13,795222
bn.wikipedia,2022-09-14,770370
bn.wikipedia,2022-09-15,728979
bn.wikipedia,2022-09-16,719441
bn.wikipedia,2022-09-17,723598
bn.wikipedia,2022-09-18,725086
bn.wikipedia,2022-09-19,780846
bn.wikipedia,2022-09-20,804817
bn.wikipedia,2022-09-21,781876
bn.wikipedia,2022-09-22,739129
bn.wikipedia,2022-09-23,722520
bn.wikipedia,2022-09-24,772629
bn.wikipedia,2022-09-25,728394
bn.wikipedia,2022-09-26,773528
bn.wikipedia,2022-09-27,760611
bn.wikipedia,2022-09-28,692652
bn.wikipedia,2022-09-29,605742
bn.wikipedia,2022-09-30,603182
bn.wikipedia,2022-10-01,603324
bn.wikipedia,2022-10-02,563999
bn.wikipedia,2022-10-03,564590
bn.wikipedia,2022-10-04,503109
bn.wikipedia,2022-10-05,580092
bn.wikipedia,2022-10-06,587891
bn.wikipedia,2022-10-07,605088
bn.wikipedia,2022-10-08,625411
bn.wikipedia,2022-10-09,660151
bn.wikipedia,2022-10-10,651404
bn.wikipedia,2022-10-11,685423
bn.wikipedia,2022-10-12,693616
bn.wikipedia,2022-10-13,695238
bn.wikipedia,2022-10-14,697842
bn.wikipedia,2022-10-15,705069
bn.wikipedia,2022-10-16,737701
bn.wikipedia,2022-10-17,758019
bn.wikipedia,2022-10-18,744817
bn.wikipedia,2022-10-19,712292
bn.wikipedia,2022-10-20,726731
bn.wikipedia,2022-10-21,709645
bn.wikipedia,2022-10-22,710122
bn.wikipedia,2022-10-23,710839
bn.wikipedia,2022-10-24,625133
bn.wikipedia,2022-10-25,664228
bn.wikipedia,2022-10-26,735260
bn.wikipedia,2022-10-27,694759
bn.wikipedia,2022-10-28,738333
bn.wikipedia,2022-10-29,735574
bn.wikipedia,2022-10-30,737125
bn.wikipedia,2022-10-31,763947
bn.wikipedia,2022-11-01,767160
bn.wikipedia,2022-11-02,755698
bn.wikipedia,2022-11-03,749519
bn.wikipedia,2022-11-04,719344
bn.wikipedia,2022-11-05,720475
bn.wikipedia,2022-11-06,723119
bn.wikipedia,2022-11-07,747709
bn.wikipedia,2022-11-08,781310
bn.wikipedia,2022-11-09,756589
bn.wikipedia,2022-11-10,732000
bn.wikipedia,2022-11-11,731615
bn.wikipedia,2022-11-12,758354
bn.wikipedia,2022-11-13,809162
bn.wikipedia,2022-11-14,794366
bn.wikipedia,2022-11-15,824011
bn.wikipedia,2022-11-16,838628
bn.wikipedia,2022-11-17,806644
bn.wikipedia,2022-11-18,799616
bn.wikipedia,2022-11-19,856423
bn.wikipedia,2022-11-20,919590
bn.wikipedia,2022-11-21,963098
bn.wikipedia,2022-11-22,998900
bn.wikipedia,2022-11-23,990451
bn.wikipedia,2022-11-24,1015165
bn.wikipedia,2022-11-25,841150
