project,date,pageviews
et.wikipedia,2022-06-27,194798
et.wikipedia,2022-06-28,188480
et.wikipedia,2022-06-29,186915
et.wikipedia,2022-06-30,182914
et.wikipedia,2022-07-01,184304
et.wikipedia,2022-07-02,185202
et.wikipedia,2022-07-03,200349
et.wikipedia,2022-07-04,195831
et.wikipedia,2022-07-05,194306
et.wikipedia,2022-07-06,198214
et.wikipedia,2022-07-07,189834
et.wikipedia,2022-07-08,195260
et.wikipedia,2022-07-09,191652
et.wikipedia,2022-07-10,201564
et.wikipedia,2022-07-11,188382
et.wikipedia,2022-07-12,205443
et.wikipedia,2022-07-13,180384
et.wikipedia,2022-07-14,199657
et.wikipedia,2022-07-15,205455
et.wikipedia,2022-07-16,203294
et.wikipedia,2022-07-17,212872
et.wikipedia,2022-07-18,186815
et.wikipedia,2022-07-19,189197
et.wikipedia,2022-07-20,178075
et.wikipedia,2022-07-21,184188
et.wikipedia,2022-07-22,180206
et.wikipedia,2022-07-23,198126
et.wikipedia,2022-07-24,210690
et.wikipedia,2022-07-25,181629
et.wikipedia,2022-07-26,189824
et.wikipedia,2022-07-27,192895
et.wikipedia,2022-07-28,194684
et.wikipedia,2022-07-29,190050
et.wikipedia,2022-07-30,190433
et.wikipedia,2022-07-31,188231
et.wikipedia,2022-08-01,209241
et.wikipedia,2022-08-02,199684
et.wikipedia,2022-08-03,188083
et.wikipedia,2022-08-04,176926
et.wikipedia,2022-08-05,173382
et.wikipedia,2022-08-06,195561
et.wikipedia,2022-08-07,187106
et.wikipedia,2022-08-08,191355
et.wikipedia,2022-08-09,177923
et.wikipedia,2022-08-10,183131
et.wikipedia,2022-08-11,180053
et.wikipedia,2022-08-12,183064
et.wikipedia,2022-08-13,182842
et.wikipedia,2022-08-14,193017
et.wikipedia,2022-08-15,187246
et.wikipedia,2022-08-16,191794
et.wikipedia,2022-08-17,203253
et.wikipedia,2022-08-18,195194
et.wikipedia,2022-08-19,195438
et.wikipedia,2022-08-20,214017
et.wikipedia,2022-08-21,203751
et.wikipedia,2022-08-22,204945
et.wikipedia,2022-08-23,187753
et.wikipedia,2022-08-24,199341
et.wikipedia,2022-08-25,186944
et.wikipedia,2022-08-26,185550
et.wikipedia,2022-08-27,186045
et.wikipedia,2022-08-28,204866
et.wikipedia,2022-08-29,197777
et.wikipedia,2022-08-30,204243
et.wikipedia,2022-08-31,195131
et.wikipedia,2022-09-01,188468
et.wikipedia,2022-09-02,201979
et.wikipedia,2022-09-03,198348
et.wikipedia,2022-09-04,216794
et.wikipedia,2022-09-05,234192
et.wikipedia,2022-09-06,240668
et.wikipedia,2022-09-07,259092
et.wikipedia,2022-09-08,289805
et.wikipedia,2022-09-09,260199
et.wikipedia,2022-09-10,209160
et.wikipedia,2022-09-11,255573
et.wikipedia,2022-09-12,270501
et.wikipedia,2022-09-13,277426
et.wikipedia,2022-09-14,273079
et.wikipedia,2022-09-15,270747
et.wikipedia,2022-09-16,254282
et.wikipedia,2022-09-17,234281
et.wikipedia,2022-09-18,275998
et.wikipedia,2022-09-19,313280
et.wikipedia,2022-09-20,313077
et.wikipedia,2022-09-21,286194
et.wikipedia,2022-09-22,267343
et.wikipedia,2022-09-23,240129
et.wikipedia,2022-09-24,216088
et.wikipedia,2022-09-25,259399
et.wikipedia,2022-09-26,281150
et.wikipedia,2022-09-27,266973
et.wikipedia,2022-09-28,268253
et.wikipedia,2022-09-29,260645
et.wikipedia,2022-09-30,232477
et.wikipedia,2022-10-01,214462
et.wikipedia,2022-10-02,266857
et.wikipedia,2022-10-03,289625
et.wikipedia,2022-10-04,274536
et.wikipedia,2022-10-05,264973
et.wikipedia,2022-10-06,271293
et.wikipedia,2022-10-07,230171
et.wikipedia,2022-10-08,213216
et.wikipedia,2022-10-09,268757
et.wikipedia,2022-10-10,281644
et.wikipedia,2022-10-11,290129
et.wikipedia,2022-10-12,279718
et.wikipedia,2022-10-13,276659
et.wikipedia,2022-10-14,239575
et.wikipedia,2022-10-15,221807
et.wikipedia,2022-10-16,280786
et.wikipedia,2022-10-17,291636
et.wikipedia,2022-10-18,289660
et.wikipedia,2022-10-19,283318
et.wikipedia,2022-10-20,279905
et.wikipedia,2022-10-21,249500
et.wikipedia,2022-10-22,212275
et.wikipedia,2022-10-23,243204
et.wikipedia,2022-10-24,225010
et.wikipedia,2022-10-25,238536
et.wikipedia,2022-10-26,241121
et.wikipedia,2022-10-27,231749
et.wikipedia,2022-10-28,274368
et.wikipedia,2022-10-29,256749
et.wikipedia,2022-10-30,277678
et.wikipedia,2022-10-31,287082
et.wikipedia,2022-11-01,296203
et.wikipedia,2022-11-02,304145
et.wikipedia,2022-11-03,296428
et.wikipedia,2022-11-04,263458
et.wikipedia,2022-11-05,241608
et.wikipedia,2022-11-06,307492
et.wikipedia,2022-11-07,302552
et.wikipedia,2022-11-08,300121
et.wikipedia,2022-11-09,303333
et.wikipedia,2022-11-10,298299
et.wikipedia,2022-11-11,264573
et.wikipedia,2022-11-12,234040
et.wikipedia,2022-11-13,316828
et.wikipedia,2022-11-14,294129
et.wikipedia,2022-11-15,311614
et.wikipedia,2022-11-16,302352
et.wikipedia,2022-11-17,289888
et.wikipedia,2022-11-18,277240
et.wikipedia,2022-11-19,237362
et.wikipedia,2022-11-20,299214
et.wikipedia,2022-11-21,326484
et.wikipedia,2022-11-22,294343
et.wikipedia,2022-11-23,316365
et.wikipedia,2022-11-24,325133
et.wikipedia,2022-11-25,268385
et.wikipedia,2022-11-26,243722
et.wikipedia,2022-11-27,299555
et.wikipedia,2022-11-28,303640
et.wikipedia,2022-11-29,292044
et.wikipedia,2022-11-30,283786
et.wikipedia,2022-12-01,299877
et.wikipedia,2022-12-02,233258
et.wikipedia,2022-12-03,243801
et.wikipedia,2022-12-04,262147
et.wikipedia,2022-12-05,268971
et.wikipedia,2022-12-06,298238
et.wikipedia,2022-12-07,265689
et.wikipedia,2022-12-08,256620
et.wikipedia,2022-12-09,221001
et.wikipedia,2022-12-10,228284
et.wikipedia,2022-12-11,255112
et.wikipedia,2022-12-12,260233
et.wikipedia,2022-12-13,286162
et.wikipedia,2022-12-14,271016
et.wikipedia,2022-12-15,244890
et.wikipedia,2022-12-16,213791
et.wikipedia,2022-12-17,204745
et.wikipedia,2022-12-18,236186
et.wikipedia,2022-12-19,230212
et.wikipedia,2022-12-20,206438
et.wikipedia,2022-12-21,203103
et.wikipedia,2022-12-22,180457
et.wikipedia,2022-12-23,183370
et.wikipedia,2022-12-24,223432
et.wikipedia,2022-12-25,235911
et.wikipedia,2022-12-26,241857
et.wikipedia,2022-12-27,230831
et.wikipedia,2022-12-28,224612
et.wikipedia,2022-12-29,235375
et.wikipedia,2022-12-30,240347
et.wikipedia,2022-12-31,250654
