project,date,pageviews
th.wikipedia,2022-06-17,1560871
th.wikipedia,2022-06-18,1363663
th.wikipedia,2022-06-19,1468863
th.wikipedia,2022-06-20,1705326
th.wikipedia,2022-06-21,1705881
th.wikipedia,2022-06-22,1650927
th.wikipedia,2022-06-23,1629733
th.wikipedia,2022-06-24,1535289
th.wikipedia,2022-06-25,1361227
th.wikipedia,2022-06-26,1479465
th.wikipedia,2022-06-27,1716230
th.wikipedia,2022-06-28,1702644
th.wikipedia,2022-06-29,1689224
th.wikipedia,2022-06-30,1702457
th.wikipedia,2022-07-01,1535705
th.wikipedia,2022-07-02,1384904
th.wikipedia,2022-07-03,1516508
th.wikipedia,2022-07-04,1817439
th.wikipedia,2022-07-05,1749746
th.wikipedia,2022-07-06,1693019
th.wikipedia,2022-07-07,1713458
th.wikipedia,2022-07-08,1650836
th.wikipedia,2022-07-09,1402659
th.wikipedia,2022-07-10,1489231
th.wikipedia,2022-07-11,1714170
th.wikipedia,2022-07-12,1579852
th.wikipedia,2022-07-13,1474197
th.wikipedia,2022-07-14,1461519
th.wikipedia,2022-07-15,1473036
th.wikipedia,2022-07-16,1508060
th.wikipedia,2022-07-17,1648314
th.wikipedia,2022-07-18,1807386
th.wikipedia,2022-07-19,1779455
th.wikipedia,2022-07-20,1743430
th.wikipedia,2022-07-21,1726798
th.wikipedia,2022-07-22,1599249
th.wikipedia,2022-07-23,1476532
th.wikipedia,2022-07-24,1579025
th.wikipedia,2022-07-25,1803478
th.wikipedia,2022-07-26,1763530
th.wikipedia,2022-07-27,1581954
th.wikipedia,2022-07-28,1467449
th.wikipedia,2022-07-29,1528530
th.wikipedia,2022-07-30,1527150
th.wikipedia,2022-07-31,1616766
th.wikipedia,2022-08-01,1876213
th.wikipedia,2022-08-02,1878518
th.wikipedia,2022-08-03,1820828
th.wikipedia,2022-08-04,1784181
th.wikipedia,2022-08-05,1646570
th.wikipedia,2022-08-06,1450472
th.wikipedia,2022-08-07,1557833
th.wikipedia,2022-08-08,1784246
th.wikipedia,2022-08-09,1759923
th.wikipedia,2022-08-10,1709285
th.wikipedia,2022-08-11,1564706
th.wikipedia,2022-08-12,1387482
th.wikipedia,2022-08-13,1449817
th.wikipedia,2022-08-14,1542248
th.wikipedia,2022-08-15,1795424
th.wikipedia,2022-08-16,1808182
th.wikipedia,2022-08-17,1737657
th.wikipedia,2022-08-18,1802347
th.wikipedia,2022-08-19,1647441
th.wikipedia,2022-08-20,1485649
th.wikipedia,2022-08-21,1587129
th.wikipedia,2022-08-22,1798063
th.wikipedia,2022-08-23,1782975
th.wikipedia,2022-08-24,1875099
th.wikipedia,2022-08-25,1812589
th.wikipedia,2022-08-26,1690612
th.wikipedia,2022-08-27,1511523
th.wikipedia,2022-08-28,1554654
th.wikipedia,2022-08-29,1855497
th.wikipedia,2022-08-30,1901389
th.wikipedia,2022-08-31,1821020
th.wikipedia,2022-09-01,1827967
th.wikipedia,2022-09-02,1668674
th.wikipedia,2022-09-03,1507935
th.wikipedia,2022-09-04,1602166
th.wikipedia,2022-09-05,1852037
th.wikipedia,2022-09-06,1876215
th.wikipedia,2022-09-07,1839164
th.wikipedia,2022-09-08,2026142
th.wikipedia,2022-09-09,2190579
th.wikipedia,2022-09-10,1907655
th.wikipedia,2022-09-11,1968319
th.wikipedia,2022-09-12,2133911
th.wikipedia,2022-09-13,2176538
th.wikipedia,2022-09-14,2052833
th.wikipedia,2022-09-15,2035627
th.wikipedia,2022-09-16,1830014
th.wikipedia,2022-09-17,1678020
th.wikipedia,2022-09-18,1819006
th.wikipedia,2022-09-19,2011584
th.wikipedia,2022-09-20,2010727
th.wikipedia,2022-09-21,1925600
th.wikipedia,2022-09-22,1914333
th.wikipedia,2022-09-23,1757123
th.wikipedia,2022-09-24,1679130
th.wikipedia,2022-09-25,1814263
th.wikipedia,2022-09-26,1851780
th.wikipedia,2022-09-27,1833962
th.wikipedia,2022-09-28,1784079
th.wikipedia,2022-09-29,1793629
th.wikipedia,2022-09-30,1617010
th.wikipedia,2022-10-01,1609891
th.wikipedia,2022-10-02,1630499
th.wikipedia,2022-10-03,1590119
th.wikipedia,2022-10-04,1636806
th.wikipedia,2022-10-05,1604560
th.wikipedia,2022-10-06,1612627
th.wikipedia,2022-10-07,1489650
th.wikipedia,2022-10-08,1464912
th.wikipedia,2022-10-09,1455109
th.wikipedia,2022-10-10,1487374
th.wikipedia,2022-10-11,1520660
th.wikipedia,2022-10-12,1456306
th.wikipedia,2022-10-13,1421309
th.wikipedia,2022-10-14,1422729
th.wikipedia,2022-10-15,1436704
th.wikipedia,2022-10-16,1458583
th.wikipedia,2022-10-17,1499888
th.wikipedia,2022-10-18,1480148
th.wikipedia,2022-10-19,1473726
th.wikipedia,2022-10-20,1515544
th.wikipedia,2022-10-21,1506816
th.wikipedia,2022-10-22,1455088
th.wikipedia,2022-10-23,1464338
th.wikipedia,2022-10-24,1499196
th.wikipedia,2022-10-25,1840171
th.wikipedia,2022-10-26,1795400
th.wikipedia,2022-10-27,1690679
th.wikipedia,2022-10-28,1625768
th.wikipedia,2022-10-29,1477170
th.wikipedia,2022-10-30,1409580
th.wikipedia,2022-10-31,1567705
th.wikipedia,2022-11-01,1695589
th.wikipedia,2022-11-02,1749862
th.wikipedia,2022-11-03,1767145
th.wikipedia,2022-11-04,1632409
th.wikipedia,2022-11-05,1477250
th.wikipedia,2022-11-06,1524746
th.wikipedia,2022-11-07,1755217
th.wikipedia,2022-11-08,1607357
th.wikipedia,2022-11-09,1788799
th.wikipedia,2022-11-10,1815542
th.wikipedia,2022-11-11,1690975
th.wikipedia,2022-11-12,1521659
th.wikipedia,2022-11-13,1640547
th.wikipedia,2022-11-14,1849714
th.wikipedia,2022-11-15,2002826
th.wikipedia,2022-11-16,1836622
th.wikipedia,2022-11-17,1784773
th.wikipedia,2022-11-18,1736043
th.wikipedia,2022-11-19,1561681
th.wikipedia,2022-11-20,1698508
th.wikipedia,2022-11-21,1984791
th.wikipedia,2022-11-22,1993599
th.wikipedia,2022-11-23,1979562
th.wikipedia,2022-11-24,2008844
th.wikipedia,2022-11-25,1792776
th.wikipedia,2022-11-26,1612488
th.wikipedia,2022-11-27,1719654
th.wikipedia,2022-11-28,2099412
th.wikipedia,2022-11-29,1974507
th.wikipedia,2022-11-30,1878827
th.wikipedia,2022-12-01,1831083
