project,date,pageviews
ga.wikipedia,2022-06-17,23118
ga.wikipedia,2022-06-18,24941
ga.wikipedia,2022-06-19,26172
ga.wikipedia,2022-06-20,21699
ga.wikipedia,2022-06-21,22891
ga.wikipedia,2022-06-22,21878
ga.wikipedia,2022-06-23,25419
ga.wikipedia,2022-06-24,19547
ga.wikipedia,2022-06-25,23270
ga.wikipedia,2022-06-26,23504
ga.wikipedia,2022-06-27,19818
ga.wikipedia,2022-06-28,20476
ga.wikipedia,2022-06-29,21772
ga.wikipedia,2022-06-30,23216
ga.wikipedia,2022-07-01,18158
ga.wikipedia,2022-07-02,17479
ga.wikipedia,2022-07-03,14378
ga.wikipedia,2022-07-04,13904
ga.wikipedia,2022-07-05,17261
ga.wikipedia,2022-07-06,17393
ga.wikipedia,2022-07-07,17104
ga.wikipedia,2022-07-08,16851
ga.wikipedia,2022-07-09,15060
ga.wikipedia,2022-07-10,17243
ga.wikipedia,2022-07-11,20112
ga.wikipedia,2022-07-12,18265
ga.wikipedia,2022-07-13,16238
ga.wikipedia,2022-07-14,16173
ga.wikipedia,2022-07-15,18783
ga.wikipedia,2022-07-16,18340
ga.wikipedia,2022-07-17,17721
ga.wikipedia,2022-07-18,13808
ga.wikipedia,2022-07-19,14904
ga.wikipedia,2022-07-20,16916
ga.wikipedia,2022-07-21,17865
ga.wikipedia,2022-07-22,15546
ga.wikipedia,2022-07-23,15262
ga.wikipedia,2022-07-24,12804
ga.wikipedia,2022-07-25,13284
ga.wikipedia,2022-07-26,13854
ga.wikipedia,2022-07-27,14148
ga.wikipedia,2022-07-28,12804
ga.wikipedia,2022-07-29,12402
ga.wikipedia,2022-07-30,13362
ga.wikipedia,2022-07-31,11657
ga.wikipedia,2022-08-01,15661
ga.wikipedia,2022-08-02,21350
ga.wikipedia,2022-08-03,12768
ga.wikipedia,2022-08-04,10871
ga.wikipedia,2022-08-05,12365
ga.wikipedia,2022-08-06,9917
ga.wikipedia,2022-08-07,12383
ga.wikipedia,2022-08-08,13148
ga.wikipedia,2022-08-09,13108
