project,date,pageviews
hi.wikipedia,2022-06-09,1654418
hi.wikipedia,2022-06-10,1632168
hi.wikipedia,2022-06-11,1607158
hi.wikipedia,2022-06-12,1599051
hi.wikipedia,2022-06-13,1658956
hi.wikipedia,2022-06-14,1653905
hi.wikipedia,2022-06-15,1659891
hi.wikipedia,2022-06-16,1615813
hi.wikipedia,2022-06-17,1573545
hi.wikipedia,2022-06-18,1520831
hi.wikipedia,2022-06-19,1576076
hi.wikipedia,2022-06-20,1495023
hi.wikipedia,2022-06-21,1655818
hi.wikipedia,2022-06-22,1685020
hi.wikipedia,2022-06-23,1662760
hi.wikipedia,2022-06-24,1687180
hi.wikipedia,2022-06-25,1686339
hi.wikipedia,2022-06-26,1675573
hi.wikipedia,2022-06-27,1845169
hi.wikipedia,2022-06-28,1876403
hi.wikipedia,2022-06-29,1715959
hi.wikipedia,2022-06-30,1695435
hi.wikipedia,2022-07-01,1652610
hi.wikipedia,2022-07-02,1657286
hi.wikipedia,2022-07-03,1678307
hi.wikipedia,2022-07-04,1771340
hi.wikipedia,2022-07-05,1739213
hi.wikipedia,2022-07-06,1723502
hi.wikipedia,2022-07-07,1764100
hi.wikipedia,2022-07-08,1708567
hi.wikipedia,2022-07-09,1621585
hi.wikipedia,2022-07-10,1640702
hi.wikipedia,2022-07-11,1666837
hi.wikipedia,2022-07-12,1742770
hi.wikipedia,2022-07-13,1770015
hi.wikipedia,2022-07-14,1788465
hi.wikipedia,2022-07-15,1733970
hi.wikipedia,2022-07-16,1723630
hi.wikipedia,2022-07-17,1693330
hi.wikipedia,2022-07-18,1772722
hi.wikipedia,2022-07-19,1799278
hi.wikipedia,2022-07-20,1773014
hi.wikipedia,2022-07-21,2078162
hi.wikipedia,2022-07-22,2071470
hi.wikipedia,2022-07-23,1974757
hi.wikipedia,2022-07-24,1938115
hi.wikipedia,2022-07-25,1985766
hi.wikipedia,2022-07-26,2140969
hi.wikipedia,2022-07-27,2019471
hi.wikipedia,2022-07-28,1982164
hi.wikipedia,2022-07-29,1917905
hi.wikipedia,2022-07-30,1797844
hi.wikipedia,2022-07-31,1866559
hi.wikipedia,2022-08-01,1950979
hi.wikipedia,2022-08-02,1946293
hi.wikipedia,2022-08-03,2015490
hi.wikipedia,2022-08-04,2033074
hi.wikipedia,2022-08-05,2005942
hi.wikipedia,2022-08-06,1898768
hi.wikipedia,2022-08-07,1913494
hi.wikipedia,2022-08-08,1811314
hi.wikipedia,2022-08-09,2021864
hi.wikipedia,2022-08-10,1753136
hi.wikipedia,2022-08-11,1536685
hi.wikipedia,2022-08-12,1546699
hi.wikipedia,2022-08-13,1777484
hi.wikipedia,2022-08-14,1812761
hi.wikipedia,2022-08-15,1773571
hi.wikipedia,2022-08-16,1962430
