project,date,pageviews
zh.wikipedia,2022-06-09,13075139
zh.wikipedia,2022-06-10,12546199
zh.wikipedia,2022-06-11,12843302
zh.wikipedia,2022-06-12,13373683
zh.wikipedia,2022-06-13,12756797
zh.wikipedia,2022-06-14,12658658
zh.wikipedia,2022-06-15,12704055
zh.wikipedia,2022-06-16,12520027
zh.wikipedia,2022-06-17,12772078
zh.wikipedia,2022-06-18,12680898
zh.wikipedia,2022-06-19,13394247
zh.wikipedia,2022-06-20,12903748
zh.wikipedia,2022-06-21,12634268
zh.wikipedia,2022-06-22,12342247
zh.wikipedia,2022-06-23,12076952
zh.wikipedia,2022-06-24,12029488
zh.wikipedia,2022-06-25,12240272
zh.wikipedia,2022-06-26,12504551
zh.wikipedia,2022-06-27,12141299
zh.wikipedia,2022-06-28,11825195
zh.wikipedia,2022-06-29,11604047
zh.wikipedia,2022-06-30,11498054
zh.wikipedia,2022-07-01,12077425
zh.wikipedia,2022-07-02,13203257
zh.wikipedia,2022-07-03,13392892
zh.wikipedia,2022-07-04,12936169
zh.wikipedia,2022-07-05,12390584
zh.wikipedia,2022-07-06,12252115
zh.wikipedia,2022-07-07,12237093
zh.wikipedia,2022-07-08,14670332
zh.wikipedia,2022-07-09,12772509
zh.wikipedia,2022-07-10,13176918
zh.wikipedia,2022-07-11,12920505
zh.wikipedia,2022-07-12,12458408
zh.wikipedia,2022-07-13,12191490
zh.wikipedia,2022-07-14,12085577
zh.wikipedia,2022-07-15,11863169
zh.wikipedia,2022-07-16,12377255
zh.wikipedia,2022-07-17,13478240
zh.wikipedia,2022-07-18,12631643
zh.wikipedia,2022-07-19,12324747
zh.wikipedia,2022-07-20,12405991
zh.wikipedia,2022-07-21,12324695
zh.wikipedia,2022-07-22,12298653
zh.wikipedia,2022-07-23,12310850
zh.wikipedia,2022-07-24,13052654
zh.wikipedia,2022-07-25,12313802
zh.wikipedia,2022-07-26,12444574
zh.wikipedia,2022-07-27,12207557
zh.wikipedia,2022-07-28,12135046
zh.wikipedia,2022-07-29,11807055
zh.wikipedia,2022-07-30,12136323
zh.wikipedia,2022-07-31,12670883
zh.wikipedia,2022-08-01,12150085
zh.wikipedia,2022-08-02,13003352
zh.wikipedia,2022-08-03,12831851
zh.wikipedia,2022-08-04,12365671
zh.wikipedia,2022-08-05,12566706
zh.wikipedia,2022-08-06,12662276
zh.wikipedia,2022-08-07,13003488
zh.wikipedia,2022-08-08,12524039
zh.wikipedia,2022-08-09,12472301
zh.wikipedia,2022-08-10,12143530
zh.wikipedia,2022-08-11,11939120
zh.wikipedia,2022-08-12,12325813
zh.wikipedia,2022-08-13,12299826
zh.wikipedia,2022-08-14,12784836
zh.wikipedia,2022-08-15,12509022
zh.wikipedia,2022-08-16,12259659
zh.wikipedia,2022-08-17,13520083
zh.wikipedia,2022-08-18,12326622
zh.wikipedia,2022-08-19,11997419
zh.wikipedia,2022-08-20,12341133
zh.wikipedia,2022-08-21,12735891
zh.wikipedia,2022-08-22,12329389
zh.wikipedia,2022-08-23,12431832
zh.wikipedia,2022-08-24,12371404
zh.wikipedia,2022-08-25,12415582
zh.wikipedia,2022-08-26,12210311
zh.wikipedia,2022-08-27,12114287
zh.wikipedia,2022-08-28,12648498
zh.wikipedia,2022-08-29,12212694
zh.wikipedia,2022-08-30,12103103
zh.wikipedia,2022-08-31,11926207
zh.wikipedia,2022-09-01,11317843
zh.wikipedia,2022-09-02,11593654
zh.wikipedia,2022-09-03,12456030
zh.wikipedia,2022-09-04,12745691
zh.wikipedia,2022-09-05,12077730
zh.wikipedia,2022-09-06,11907062
zh.wikipedia,2022-09-07,11676657
zh.wikipedia,2022-09-08,12388564
zh.wikipedia,2022-09-09,13813839
zh.wikipedia,2022-09-10,12706805
zh.wikipedia,2022-09-11,13969094
zh.wikipedia,2022-09-12,13343831
zh.wikipedia,2022-09-13,12789065
zh.wikipedia,2022-09-14,12424580
zh.wikipedia,2022-09-15,12059290
zh.wikipedia,2022-09-16,12074785
zh.wikipedia,2022-09-17,12400333
zh.wikipedia,2022-09-18,12969070
zh.wikipedia,2022-09-19,13108407
zh.wikipedia,2022-09-20,12810205
zh.wikipedia,2022-09-21,12450407
zh.wikipedia,2022-09-22,12360601
zh.wikipedia,2022-09-23,12047301
zh.wikipedia,2022-09-24,12491608
zh.wikipedia,2022-09-25,13313782
zh.wikipedia,2022-09-26,12821069
zh.wikipedia,2022-09-27,12540523
zh.wikipedia,2022-09-28,11946228
zh.wikipedia,2022-09-29,11774552
zh.wikipedia,2022-09-30,11576020
zh.wikipedia,2022-10-01,12111940
zh.wikipedia,2022-10-02,12965888
zh.wikipedia,2022-10-03,12236841
zh.wikipedia,2022-10-04,12323636
zh.wikipedia,2022-10-05,12064134
zh.wikipedia,2022-10-06,11979667
zh.wikipedia,2022-10-07,11681188
zh.wikipedia,2022-10-08,12348689
zh.wikipedia,2022-10-09,13069267
