project,page_name,redirect_name,date,views
sr.wikipedia,Majmunske boginje,NA,2022-06-16,22
sr.wikipedia,Majmunske boginje,NA,2022-06-17,217
sr.wikipedia,Majmunske boginje,NA,2022-06-17,217
sr.wikipedia,Majmunske boginje,NA,2022-06-18,101
sr.wikipedia,Majmunske boginje,NA,2022-06-18,101
sr.wikipedia,Majmunske boginje,NA,2022-06-19,44
sr.wikipedia,Majmunske boginje,NA,2022-06-19,44
sr.wikipedia,Majmunske boginje,Monkeypox,2022-06-19,1
sr.wikipedia,Majmunske boginje,Monkeypox,2022-06-19,1
sr.wikipedia,Majmunske boginje,Monkeypox,2022-06-19,1
sr.wikipedia,Majmunske boginje,Monkeypox,2022-06-19,1
sr.wikipedia,Majmunske boginje,NA,2022-06-20,41
sr.wikipedia,Majmunske boginje,NA,2022-06-20,41
sr.wikipedia,Majmunske boginje,NA,2022-06-21,14
sr.wikipedia,Majmunske boginje,NA,2022-06-21,14
sr.wikipedia,Majmunske boginje,NA,2022-06-22,12
sr.wikipedia,Majmunske boginje,NA,2022-06-22,12
sr.wikipedia,Majmunske boginje,NA,2022-06-23,16
sr.wikipedia,Majmunske boginje,NA,2022-06-23,16
sr.wikipedia,Majmunske boginje,NA,2022-06-24,31
sr.wikipedia,Majmunske boginje,NA,2022-06-24,31
sr.wikipedia,Majmunske boginje,NA,2022-06-25,10
sr.wikipedia,Majmunske boginje,NA,2022-06-25,10
sr.wikipedia,Majmunske boginje,NA,2022-06-26,15
sr.wikipedia,Majmunske boginje,NA,2022-06-26,15
sr.wikipedia,Majmunske boginje,NA,2022-06-27,14
sr.wikipedia,Majmunske boginje,NA,2022-06-27,14
sr.wikipedia,Majmunske boginje,NA,2022-06-28,3
sr.wikipedia,Majmunske boginje,NA,2022-06-28,3
sr.wikipedia,Majmunske boginje,NA,2022-06-29,5
sr.wikipedia,Majmunske boginje,NA,2022-06-29,5
sr.wikipedia,Majmunske boginje,NA,2022-06-30,14
sr.wikipedia,Majmunske boginje,NA,2022-06-30,14
sr.wikipedia,Majmunske boginje,NA,2022-07-01,9
sr.wikipedia,Majmunske boginje,NA,2022-07-01,9
sr.wikipedia,Majmunske boginje,NA,2022-07-02,16
sr.wikipedia,Majmunske boginje,NA,2022-07-02,16
sr.wikipedia,Majmunske boginje,NA,2022-07-03,6
sr.wikipedia,Majmunske boginje,NA,2022-07-03,6
sr.wikipedia,Majmunske boginje,Monkeypox,2022-07-03,0
sr.wikipedia,Majmunske boginje,Monkeypox,2022-07-03,0
sr.wikipedia,Majmunske boginje,Monkeypox,2022-07-03,0
sr.wikipedia,Majmunske boginje,Monkeypox,2022-07-03,0
sr.wikipedia,Majmunske boginje,NA,2022-07-04,9
sr.wikipedia,Majmunske boginje,NA,2022-07-04,9
sr.wikipedia,Majmunske boginje,NA,2022-07-05,17
sr.wikipedia,Majmunske boginje,NA,2022-07-05,17
sr.wikipedia,Majmunske boginje,NA,2022-07-06,20
sr.wikipedia,Majmunske boginje,NA,2022-07-06,20
sr.wikipedia,Majmunske boginje,NA,2022-07-07,15
sr.wikipedia,Majmunske boginje,NA,2022-07-07,15
sr.wikipedia,Majmunske boginje,NA,2022-07-08,9
sr.wikipedia,Majmunske boginje,NA,2022-07-08,9
sr.wikipedia,Majmunske boginje,NA,2022-07-09,5
sr.wikipedia,Majmunske boginje,NA,2022-07-09,5
sr.wikipedia,Majmunske boginje,NA,2022-07-10,8
sr.wikipedia,Majmunske boginje,NA,2022-07-10,8
sr.wikipedia,Majmunske boginje,NA,2022-07-11,4
sr.wikipedia,Majmunske boginje,NA,2022-07-11,4
sr.wikipedia,Majmunske boginje,NA,2022-07-12,15
sr.wikipedia,Majmunske boginje,NA,2022-07-12,15
sr.wikipedia,Majmunske boginje,NA,2022-07-13,34
sr.wikipedia,Majmunske boginje,NA,2022-07-13,34
sr.wikipedia,Majmunske boginje,NA,2022-07-14,8
sr.wikipedia,Majmunske boginje,NA,2022-07-14,8
sr.wikipedia,Majmunske boginje,NA,2022-07-15,3
sr.wikipedia,Majmunske boginje,NA,2022-07-15,3
sr.wikipedia,Majmunske boginje,NA,2022-07-16,8
sr.wikipedia,Majmunske boginje,NA,2022-07-16,8
sr.wikipedia,Majmunske boginje,NA,2022-07-17,2
sr.wikipedia,Majmunske boginje,NA,2022-07-17,2
sr.wikipedia,Majmunske boginje,NA,2022-07-18,3
sr.wikipedia,Majmunske boginje,NA,2022-07-18,3
sr.wikipedia,Majmunske boginje,NA,2022-07-19,5
sr.wikipedia,Majmunske boginje,NA,2022-07-19,5
sr.wikipedia,Majmunske boginje,NA,2022-07-20,11
sr.wikipedia,Majmunske boginje,NA,2022-07-20,11
sr.wikipedia,Majmunske boginje,NA,2022-07-21,8
sr.wikipedia,Majmunske boginje,NA,2022-07-21,8
sr.wikipedia,Majmunske boginje,NA,2022-07-22,4
sr.wikipedia,Majmunske boginje,NA,2022-07-22,4
sr.wikipedia,Majmunske boginje,NA,2022-07-23,61
sr.wikipedia,Majmunske boginje,NA,2022-07-23,61
sr.wikipedia,Majmunske boginje,NA,2022-07-24,43
sr.wikipedia,Majmunske boginje,NA,2022-07-24,43
sr.wikipedia,Majmunske boginje,NA,2022-07-25,24
sr.wikipedia,Majmunske boginje,NA,2022-07-25,24
sr.wikipedia,Majmunske boginje,NA,2022-07-26,25
sr.wikipedia,Majmunske boginje,NA,2022-07-26,25
sr.wikipedia,Majmunske boginje,NA,2022-07-27,17
sr.wikipedia,Majmunske boginje,NA,2022-07-27,17
sr.wikipedia,Majmunske boginje,Monkeypox,2022-07-27,0
sr.wikipedia,Majmunske boginje,Monkeypox,2022-07-27,0
sr.wikipedia,Majmunske boginje,Monkeypox,2022-07-27,0
sr.wikipedia,Majmunske boginje,Monkeypox,2022-07-27,0
sr.wikipedia,Majmunske boginje,NA,2022-07-28,11
sr.wikipedia,Majmunske boginje,NA,2022-07-28,11
sr.wikipedia,Majmunske boginje,NA,2022-07-29,14
sr.wikipedia,Majmunske boginje,NA,2022-07-29,14
sr.wikipedia,Majmunske boginje,NA,2022-07-30,33
sr.wikipedia,Majmunske boginje,NA,2022-07-30,33
sr.wikipedia,Majmunske boginje,NA,2022-07-31,51
sr.wikipedia,Majmunske boginje,NA,2022-07-31,51
sr.wikipedia,Majmunske boginje,NA,2022-08-01,20
sr.wikipedia,Majmunske boginje,NA,2022-08-01,20
sr.wikipedia,Majmunske boginje,NA,2022-08-02,17
sr.wikipedia,Majmunske boginje,NA,2022-08-02,17
sr.wikipedia,Majmunske boginje,NA,2022-08-03,18
sr.wikipedia,Majmunske boginje,NA,2022-08-03,18
sr.wikipedia,Majmunske boginje,NA,2022-08-04,22
sr.wikipedia,Majmunske boginje,NA,2022-08-04,22
sr.wikipedia,Majmunske boginje,NA,2022-08-05,18
sr.wikipedia,Majmunske boginje,NA,2022-08-05,18
sr.wikipedia,Majmunske boginje,NA,2022-08-06,15
sr.wikipedia,Majmunske boginje,NA,2022-08-06,15
sr.wikipedia,Majmunske boginje,NA,2022-08-07,28
sr.wikipedia,Majmunske boginje,NA,2022-08-07,28
sr.wikipedia,Majmunske boginje,NA,2022-08-08,13
sr.wikipedia,Majmunske boginje,NA,2022-08-08,13
sr.wikipedia,Majmunske boginje,NA,2022-08-09,9
sr.wikipedia,Majmunske boginje,NA,2022-08-09,9
sr.wikipedia,Majmunske boginje,NA,2022-08-10,13
sr.wikipedia,Majmunske boginje,NA,2022-08-10,13
sr.wikipedia,Majmunske boginje,NA,2022-08-11,5
sr.wikipedia,Majmunske boginje,NA,2022-08-11,5
sr.wikipedia,Majmunske boginje,NA,2022-08-12,7
sr.wikipedia,Majmunske boginje,NA,2022-08-12,7
sr.wikipedia,Majmunske boginje,NA,2022-08-13,6
sr.wikipedia,Majmunske boginje,NA,2022-08-13,6
sr.wikipedia,Majmunske boginje,NA,2022-08-14,7
sr.wikipedia,Majmunske boginje,NA,2022-08-14,7
sr.wikipedia,Majmunske boginje,NA,2022-08-15,11
sr.wikipedia,Majmunske boginje,NA,2022-08-15,11
sr.wikipedia,Majmunske boginje,NA,2022-08-16,24
sr.wikipedia,Majmunske boginje,NA,2022-08-16,24
sr.wikipedia,Majmunske boginje,NA,2022-08-17,11
sr.wikipedia,Majmunske boginje,NA,2022-08-17,11
sr.wikipedia,Majmunske boginje,NA,2022-08-18,7
sr.wikipedia,Majmunske boginje,NA,2022-08-18,7
sr.wikipedia,Majmunske boginje,NA,2022-08-19,11
sr.wikipedia,Majmunske boginje,NA,2022-08-19,11
sr.wikipedia,Majmunske boginje,NA,2022-08-20,10
sr.wikipedia,Majmunske boginje,NA,2022-08-20,10
sr.wikipedia,Majmunske boginje,NA,2022-08-21,11
sr.wikipedia,Majmunske boginje,NA,2022-08-21,11
sr.wikipedia,Majmunske boginje,NA,2022-08-22,11
sr.wikipedia,Majmunske boginje,NA,2022-08-22,11
