project,page_title,date,pageviews
id.wikipedia,Cacar_monyet,2022-01-01,1
id.wikipedia,Cacar_monyet,2022-01-02,0
id.wikipedia,Cacar_monyet,2022-01-03,1
id.wikipedia,Cacar_monyet,2022-01-04,0
id.wikipedia,Cacar_monyet,2022-01-05,1
id.wikipedia,Cacar_monyet,2022-01-06,0
id.wikipedia,Cacar_monyet,2022-01-07,1
id.wikipedia,Cacar_monyet,2022-01-08,1
id.wikipedia,Cacar_monyet,2022-01-09,0
id.wikipedia,Cacar_monyet,2022-01-10,0
id.wikipedia,Cacar_monyet,2022-01-11,1
id.wikipedia,Cacar_monyet,2022-01-12,1
id.wikipedia,Cacar_monyet,2022-01-14,0
id.wikipedia,Cacar_monyet,2022-01-15,0
id.wikipedia,Cacar_monyet,2022-01-16,1
id.wikipedia,Cacar_monyet,2022-01-17,0
id.wikipedia,Cacar_monyet,2022-01-19,1
id.wikipedia,Cacar_monyet,2022-01-20,1
id.wikipedia,Cacar_monyet,2022-01-21,1
id.wikipedia,Cacar_monyet,2022-01-22,0
id.wikipedia,Cacar_monyet,2022-01-23,2
id.wikipedia,Cacar_monyet,2022-01-24,3
id.wikipedia,Cacar_monyet,2022-01-25,1
id.wikipedia,Cacar_monyet,2022-01-26,3
id.wikipedia,Cacar_monyet,2022-01-27,0
id.wikipedia,Cacar_monyet,2022-01-28,3
id.wikipedia,Cacar_monyet,2022-01-29,0
id.wikipedia,Cacar_monyet,2022-01-30,1
id.wikipedia,Cacar_monyet,2022-01-31,2
id.wikipedia,Cacar_monyet,2022-02-01,0
id.wikipedia,Cacar_monyet,2022-02-02,3
id.wikipedia,Cacar_monyet,2022-02-03,1
id.wikipedia,Cacar_monyet,2022-02-04,2
id.wikipedia,Cacar_monyet,2022-02-05,0
id.wikipedia,Cacar_monyet,2022-02-06,1
id.wikipedia,Cacar_monyet,2022-02-07,0
id.wikipedia,Cacar_monyet,2022-02-08,0
id.wikipedia,Cacar_monyet,2022-02-09,1
id.wikipedia,Cacar_monyet,2022-02-10,2
id.wikipedia,Cacar_monyet,2022-02-11,0
id.wikipedia,Cacar_monyet,2022-02-12,1
id.wikipedia,Cacar_monyet,2022-02-13,2
id.wikipedia,Cacar_monyet,2022-02-14,1
id.wikipedia,Cacar_monyet,2022-02-15,0
id.wikipedia,Cacar_monyet,2022-02-16,0
id.wikipedia,Cacar_monyet,2022-02-17,4
id.wikipedia,Cacar_monyet,2022-02-18,2
id.wikipedia,Cacar_monyet,2022-02-19,0
id.wikipedia,Cacar_monyet,2022-02-20,1
id.wikipedia,Cacar_monyet,2022-02-21,1
id.wikipedia,Cacar_monyet,2022-02-23,0
id.wikipedia,Cacar_monyet,2022-02-24,1
id.wikipedia,Cacar_monyet,2022-02-25,0
id.wikipedia,Cacar_monyet,2022-02-26,1
id.wikipedia,Cacar_monyet,2022-02-27,1
id.wikipedia,Cacar_monyet,2022-02-28,0
id.wikipedia,Cacar_monyet,2022-03-01,1
id.wikipedia,Cacar_monyet,2022-03-02,1
id.wikipedia,Cacar_monyet,2022-03-03,0
id.wikipedia,Cacar_monyet,2022-03-04,1
id.wikipedia,Cacar_monyet,2022-03-05,0
id.wikipedia,Cacar_monyet,2022-03-06,0
id.wikipedia,Cacar_monyet,2022-03-07,0
id.wikipedia,Cacar_monyet,2022-03-08,0
id.wikipedia,Cacar_monyet,2022-03-09,0
id.wikipedia,Cacar_monyet,2022-03-10,0
id.wikipedia,Cacar_monyet,2022-03-11,1
id.wikipedia,Cacar_monyet,2022-03-12,0
id.wikipedia,Cacar_monyet,2022-03-13,0
id.wikipedia,Cacar_monyet,2022-03-15,0
id.wikipedia,Cacar_monyet,2022-03-16,1
id.wikipedia,Cacar_monyet,2022-03-17,0
